annotation_set	foreground_top_k	topGO_algorithm	topGO_statistic	nodeSize	multiple_testing_correction	label	ontology	GO.ID	Term	Annotated	Significant	Expected	FoldEnrichment	p	algorithm	Members_n	MembersStr	definition
final_direct_conserved_plus_Dmel_experimental	300	weight01	fisher	20	none	Stage_pos	MF	GO:0140101	catalytic activity, acting on a tRNA	50	0	3.51	0	1	weight01	0		NA
final_direct_conserved_plus_Dmel_experimental	300	weight01	fisher	20	none	Stage_pos	MF	GO:0140358	P-type transmembrane transporter activity	24	0	1.68	0	1	weight01	0		NA
final_direct_conserved_plus_Dmel_experimental	300	weight01	fisher	20	none	Stage_pos	MF	GO:0141108	transporter regulator activity	38	0	2.67	0	1	weight01	0		NA
final_direct_conserved_plus_Dmel_experimental	300	weight01	fisher	20	none	Stage_pos	MF	GO:0180051	translation factor activity	53	0	3.72	0	1	weight01	0		NA
final_direct_conserved_plus_Dmel_experimental	300	weight01	fisher	20	none	Stage_pos	CC	GO:0030027	lamellipodium	53	23	3.56	6.46067415730337	4.2e-14	weight01	23	N13.HOG0002643;N13.HOG0002644;N13.HOG0003337;N13.HOG0004062;N13.HOG0004256;N13.HOG0005052;N13.HOG0005196;N13.HOG0005252;N13.HOG0005256;N13.HOG0005569;N13.HOG0005823;N13.HOG0006006;N13.HOG0006141;N13.HOG0006304;N13.HOG0006585;N13.HOG0006635;N13.HOG0007176;N13.HOG0007368;N13.HOG0008418;N13.HOG0008757;N13.HOG0009185;N13.HOG0009354;N13.HOG0009996	A thin sheetlike process extended by the leading edge of a migrating cell or extending cell process; contains a dense meshwork of actin filaments.
final_direct_conserved_plus_Dmel_experimental	300	weight01	fisher	20	none	Stage_pos	CC	GO:0005912	adherens junction	91	28	6.12	4.57516339869281	1.8e-12	weight01	28	N13.HOG0002643;N13.HOG0002644;N13.HOG0003398;N13.HOG0004256;N13.HOG0004432;N13.HOG0004613;N13.HOG0004926;N13.HOG0005196;N13.HOG0005256;N13.HOG0005377;N13.HOG0005480;N13.HOG0005569;N13.HOG0005581;N13.HOG0005711;N13.HOG0005723;N13.HOG0005848;N13.HOG0006141;N13.HOG0006304;N13.HOG0006585;N13.HOG0006635;N13.HOG0006667;N13.HOG0007176;N13.HOG0007178;N13.HOG0007368;N13.HOG0008388;N13.HOG0008418;N13.HOG0008565;N13.HOG0009354	A cell-cell junction composed of the epithelial cadherin-catenin complex. The epithelial cadherins, or E-cadherins, of each interacting cell extend through the plasma membrane into the extracellular space and bind to each other. The E-cadherins bind to catenins on the cytoplasmic side of the membrane, where the E-cadherin-catenin complex binds to cytoskeletal components and regulatory and signaling molecules.
final_direct_conserved_plus_Dmel_experimental	300	weight01	fisher	20	none	Stage_pos	CC	GO:0045179	apical cortex	26	12	1.75	6.857142857142857	2.7e-8	weight01	12	N13.HOG0002101;N13.HOG0003398;N13.HOG0004009;N13.HOG0004022;N13.HOG0004256;N13.HOG0004978;N13.HOG0005432;N13.HOG0005480;N13.HOG0005723;N13.HOG0006141;N13.HOG0006672;N13.HOG0008418	The region that lies just beneath the plasma membrane on the apical edge of a cell.
final_direct_conserved_plus_Dmel_experimental	300	weight01	fisher	20	none	Stage_pos	CC	GO:0032432	actin filament bundle	20	10	1.34	7.462686567164178	1.6e-7	weight01	10	N13.HOG0000931;N13.HOG0004062;N13.HOG0004652;N13.HOG0005377;N13.HOG0005709;N13.HOG0005848;N13.HOG0006585;N13.HOG0007368;N13.HOG0008418;N13.HOG0009996	An assembly of actin filaments that are on the same axis but may be oriented with the same or opposite polarities and may be packed with different levels of tightness.
final_direct_conserved_plus_Dmel_experimental	300	weight01	fisher	20	none	Stage_pos	CC	GO:0042641	actomyosin	23	10	1.55	6.451612903225806	8.3e-7	weight01	10	N13.HOG0004062;N13.HOG0004118;N13.HOG0004652;N13.HOG0005377;N13.HOG0005709;N13.HOG0005848;N13.HOG0006585;N13.HOG0007368;N13.HOG0008418;N13.HOG0009996	Any complex of actin, myosin, and accessory proteins.
final_direct_conserved_plus_Dmel_experimental	300	weight01	fisher	20	none	Stage_pos	CC	GO:0005886	plasma membrane	927	113	62.3	1.8138041733547352	7.3e-6	weight01	113	N13.HOG0000373;N13.HOG0000384;N13.HOG0000700;N13.HOG0000931;N13.HOG0001915;N13.HOG0002101;N13.HOG0002200;N13.HOG0002374;N13.HOG0002533;N13.HOG0002535;N13.HOG0002643;N13.HOG0002644;N13.HOG0002977;N13.HOG0003337;N13.HOG0003398;N13.HOG0003908;N13.HOG0004009;N13.HOG0004022;N13.HOG0004256;N13.HOG0004432;N13.HOG0004558;N13.HOG0004580;N13.HOG0004613;N13.HOG0004652;N13.HOG0004668;N13.HOG0004705;N13.HOG0004848;N13.HOG0004926;N13.HOG0004971;N13.HOG0004978;N13.HOG0005038;N13.HOG0005050;N13.HOG0005052;N13.HOG0005196;N13.HOG0005256;N13.HOG0005377;N13.HOG0005427;N13.HOG0005432;N13.HOG0005434;N13.HOG0005457;N13.HOG0005480;N13.HOG0005569;N13.HOG0005581;N13.HOG0005611;N13.HOG0005664;N13.HOG0005678;N13.HOG0005711;N13.HOG0005722;N13.HOG0005741;N13.HOG0005796;N13.HOG0005823;N13.HOG0005848;N13.HOG0006006;N13.HOG0006055;N13.HOG0006141;N13.HOG0006200;N13.HOG0006216;N13.HOG0006237;N13.HOG0006301;N13.HOG0006304;N13.HOG0006309;N13.HOG0006426;N13.HOG0006585;N13.HOG0006603;N13.HOG0006635;N13.HOG0006667;N13.HOG0006672;N13.HOG0006776;N13.HOG0006948;N13.HOG0007093;N13.HOG0007159;N13.HOG0007176;N13.HOG0007178;N13.HOG0007194;N13.HOG0007204;N13.HOG0007368;N13.HOG0007385;N13.HOG0007405;N13.HOG0007616;N13.HOG0007679;N13.HOG0007756;N13.HOG0007788;N13.HOG0007863;N13.HOG0008028;N13.HOG0008074;N13.HOG0008096;N13.HOG0008258;N13.HOG0008308;N13.HOG0008319;N13.HOG0008388;N13.HOG0008409;N13.HOG0008418;N13.HOG0008458;N13.HOG0008518;N13.HOG0008557;N13.HOG0008565;N13.HOG0008749;N13.HOG0008757;N13.HOG0008919;N13.HOG0009195;N13.HOG0009321;N13.HOG0009354;N13.HOG0009450;N13.HOG0009575;N13.HOG0009618;N13.HOG0009996;N13.HOG0010228;N13.HOG0010276;N13.HOG0010427;N13.HOG0010506;N13.HOG0010547;N13.HOG0010602;N13.HOG0010752	The membrane surrounding a cell that separates the cell from its external environment. It consists of a phospholipid bilayer and associated proteins.
final_direct_conserved_plus_Dmel_experimental	300	weight01	fisher	20	none	Stage_pos	CC	GO:0032154	cleavage furrow	30	10	2.02	4.9504950495049505	1.4e-5	weight01	10	N13.HOG0002643;N13.HOG0002644;N13.HOG0004009;N13.HOG0004256;N13.HOG0005038;N13.HOG0005377;N13.HOG0005741;N13.HOG0006309;N13.HOG0006635;N13.HOG0007176	The cleavage furrow is a plasma membrane invagination at the cell division site. The cleavage furrow begins as a shallow groove and eventually deepens to divide the cytoplasm.
final_direct_conserved_plus_Dmel_experimental	300	weight01	fisher	20	none	Stage_pos	CC	GO:0005925	focal adhesion	43	12	2.89	4.1522491349480966	1.5e-5	weight01	12	N13.HOG0002643;N13.HOG0002644;N13.HOG0004432;N13.HOG0005256;N13.HOG0005377;N13.HOG0005480;N13.HOG0006585;N13.HOG0006635;N13.HOG0007176;N13.HOG0007368;N13.HOG0008388;N13.HOG0009354	A cell-substrate junction that anchors the cell to the extracellular matrix and that forms a point of termination of actin filaments. In insects focal adhesion has also been referred to as hemi-adherens junction (HAJ).
final_direct_conserved_plus_Dmel_experimental	300	weight01	fisher	20	none	Stage_pos	CC	GO:0032587	ruffle membrane	32	10	2.15	4.651162790697675	2.7e-5	weight01	10	N13.HOG0002643;N13.HOG0002644;N13.HOG0004256;N13.HOG0004978;N13.HOG0005256;N13.HOG0005581;N13.HOG0006948;N13.HOG0007194;N13.HOG0008388;N13.HOG0008418	The portion of the plasma membrane surrounding a ruffle.
final_direct_conserved_plus_Dmel_experimental	300	weight01	fisher	20	none	Stage_pos	CC	GO:0048471	perinuclear region of cytoplasm	259	35	17.41	2.0103388856978746	3.5e-5	weight01	35	N13.HOG0002101;N13.HOG0002158;N13.HOG0002643;N13.HOG0002644;N13.HOG0003908;N13.HOG0004009;N13.HOG0004256;N13.HOG0004432;N13.HOG0004668;N13.HOG0004705;N13.HOG0004978;N13.HOG0005038;N13.HOG0005125;N13.HOG0005196;N13.HOG0005252;N13.HOG0005597;N13.HOG0005711;N13.HOG0005941;N13.HOG0005968;N13.HOG0006141;N13.HOG0006201;N13.HOG0006426;N13.HOG0006522;N13.HOG0006667;N13.HOG0006672;N13.HOG0007194;N13.HOG0007312;N13.HOG0007368;N13.HOG0007616;N13.HOG0007863;N13.HOG0008074;N13.HOG0008319;N13.HOG0008557;N13.HOG0008910;N13.HOG0010506	Cytoplasm situated near, or occurring around, the nucleus.
final_direct_conserved_plus_Dmel_experimental	300	weight01	fisher	20	none	Stage_pos	CC	GO:0031594	neuromuscular junction	69	15	4.64	3.2327586206896552	3.6e-5	weight01	15	N13.HOG0002374;N13.HOG0002492;N13.HOG0002643;N13.HOG0002644;N13.HOG0004652;N13.HOG0005427;N13.HOG0005741;N13.HOG0006055;N13.HOG0006237;N13.HOG0006301;N13.HOG0007204;N13.HOG0007616;N13.HOG0008418;N13.HOG0009450;N13.HOG0010228	The junction between the axon of a motor neuron and a muscle fiber. In response to the arrival of action potentials, the presynaptic button releases molecules of neurotransmitters into the synaptic cleft. These diffuse across the cleft and transmit the signal to the postsynaptic membrane of the muscle fiber, leading to a change in post-synaptic potential.
final_direct_conserved_plus_Dmel_experimental	300	weight01	fisher	20	none	Stage_pos	CC	GO:0030424	axon	268	44	18.01	2.443087173792337	5.6e-5	weight01	44	N13.HOG0000931;N13.HOG0001430;N13.HOG0002374;N13.HOG0002492;N13.HOG0002513;N13.HOG0002525;N13.HOG0002533;N13.HOG0003908;N13.HOG0004022;N13.HOG0004256;N13.HOG0004652;N13.HOG0004926;N13.HOG0005196;N13.HOG0005427;N13.HOG0005551;N13.HOG0005611;N13.HOG0005678;N13.HOG0005711;N13.HOG0005722;N13.HOG0005741;N13.HOG0005796;N13.HOG0006055;N13.HOG0006141;N13.HOG0006301;N13.HOG0006304;N13.HOG0006522;N13.HOG0006585;N13.HOG0006635;N13.HOG0006667;N13.HOG0006993;N13.HOG0007050;N13.HOG0007204;N13.HOG0007368;N13.HOG0007616;N13.HOG0008074;N13.HOG0008096;N13.HOG0008418;N13.HOG0008501;N13.HOG0008557;N13.HOG0009354;N13.HOG0009450;N13.HOG0009575;N13.HOG0009802;N13.HOG0010228	The long process of a neuron that conducts nerve impulses, usually away from the cell body to the terminals and varicosities, which are sites of storage and release of neurotransmitter.
final_direct_conserved_plus_Dmel_experimental	300	weight01	fisher	20	none	Stage_pos	CC	GO:0001726	ruffle	55	18	3.7	4.864864864864865	6e-5	weight01	18	N13.HOG0002643;N13.HOG0002644;N13.HOG0003908;N13.HOG0004062;N13.HOG0004256;N13.HOG0004978;N13.HOG0005256;N13.HOG0005581;N13.HOG0005611;N13.HOG0006141;N13.HOG0006426;N13.HOG0006948;N13.HOG0007176;N13.HOG0007194;N13.HOG0008388;N13.HOG0008418;N13.HOG0008757;N13.HOG0009996	Projection at the leading edge of a crawling cell; the protrusions are supported by a microfilament meshwork.
final_direct_conserved_plus_Dmel_experimental	300	weight01	fisher	20	none	Stage_pos	CC	GO:0099568	cytoplasmic region	214	35	14.38	2.433936022253129	6.5e-5	weight01	35	N13.HOG0000931;N13.HOG0002101;N13.HOG0002374;N13.HOG0002492;N13.HOG0002643;N13.HOG0002644;N13.HOG0003398;N13.HOG0003908;N13.HOG0004009;N13.HOG0004022;N13.HOG0004256;N13.HOG0004920;N13.HOG0004978;N13.HOG0005038;N13.HOG0005052;N13.HOG0005196;N13.HOG0005252;N13.HOG0005256;N13.HOG0005432;N13.HOG0005480;N13.HOG0005723;N13.HOG0005741;N13.HOG0005968;N13.HOG0006018;N13.HOG0006141;N13.HOG0006522;N13.HOG0006672;N13.HOG0007176;N13.HOG0007368;N13.HOG0007788;N13.HOG0008418;N13.HOG0008557;N13.HOG0009185;N13.HOG0009802;N13.HOG0010427	Any (proper) part of the cytoplasm of a single cell of sufficient size to still be considered cytoplasm.
final_direct_conserved_plus_Dmel_experimental	300	weight01	fisher	20	none	Stage_pos	CC	GO:0009986	cell surface	94	20	6.32	3.1645569620253164	8.7e-5	weight01	20	N13.HOG0000700;N13.HOG0000931;N13.HOG0002051;N13.HOG0002643;N13.HOG0002644;N13.HOG0004118;N13.HOG0004613;N13.HOG0004652;N13.HOG0005427;N13.HOG0005711;N13.HOG0005722;N13.HOG0005823;N13.HOG0005848;N13.HOG0006055;N13.HOG0006200;N13.HOG0007093;N13.HOG0007863;N13.HOG0008096;N13.HOG0009888;N13.HOG0009996	The external part of the cell wall and/or plasma membrane.
final_direct_conserved_plus_Dmel_experimental	300	weight01	fisher	20	none	Stage_pos	CC	GO:0055037	recycling endosome	66	14	4.44	3.153153153153153	8.8e-5	weight01	14	N13.HOG0000700;N13.HOG0002643;N13.HOG0002644;N13.HOG0003908;N13.HOG0004009;N13.HOG0005611;N13.HOG0006237;N13.HOG0006426;N13.HOG0007050;N13.HOG0008308;N13.HOG0008501;N13.HOG0008728;N13.HOG0008910;N13.HOG0010752	An organelle consisting of a network of tubules that functions in targeting molecules, such as receptors transporters and lipids, to the plasma membrane.
final_direct_conserved_plus_Dmel_experimental	300	weight01	fisher	20	none	Stage_pos	CC	GO:0005938	cell cortex	143	32	9.61	3.329864724245578	1.8e-4	weight01	32	N13.HOG0002101;N13.HOG0002374;N13.HOG0002492;N13.HOG0003398;N13.HOG0003908;N13.HOG0004009;N13.HOG0004022;N13.HOG0004256;N13.HOG0004613;N13.HOG0004920;N13.HOG0004978;N13.HOG0005038;N13.HOG0005052;N13.HOG0005196;N13.HOG0005252;N13.HOG0005256;N13.HOG0005432;N13.HOG0005480;N13.HOG0005723;N13.HOG0005741;N13.HOG0005968;N13.HOG0006018;N13.HOG0006141;N13.HOG0006522;N13.HOG0006672;N13.HOG0007176;N13.HOG0007368;N13.HOG0008418;N13.HOG0008518;N13.HOG0008557;N13.HOG0009185;N13.HOG0010427	The region of a cell that lies just beneath the plasma membrane and often, but not always, contains a network of actin filaments and associated proteins.
final_direct_conserved_plus_Dmel_experimental	300	weight01	fisher	20	none	Stage_pos	CC	GO:0005923	bicellular tight junction	21	7	1.41	4.964539007092199	2.9e-4	weight01	7	N13.HOG0004256;N13.HOG0005196;N13.HOG0006237;N13.HOG0006672;N13.HOG0008388;N13.HOG0009996;N13.HOG0010752	An occluding cell-cell junction that is composed of a branching network of sealing strands that completely encircles the apical end of each cell in an epithelial sheet; the outer leaflets of the two interacting plasma membranes are seen to be tightly apposed where sealing strands are present. Each sealing strand is composed of a long row of transmembrane adhesion proteins embedded in each of the two interacting plasma membranes.
final_direct_conserved_plus_Dmel_experimental	300	weight01	fisher	20	none	Stage_pos	CC	GO:0071944	cell periphery	1016	126	68.28	1.8453427065026362	4.1e-4	weight01	126	N13.HOG0000373;N13.HOG0000384;N13.HOG0000700;N13.HOG0000931;N13.HOG0001915;N13.HOG0002051;N13.HOG0002101;N13.HOG0002200;N13.HOG0002374;N13.HOG0002492;N13.HOG0002533;N13.HOG0002535;N13.HOG0002643;N13.HOG0002644;N13.HOG0002977;N13.HOG0003025;N13.HOG0003337;N13.HOG0003398;N13.HOG0003908;N13.HOG0004009;N13.HOG0004022;N13.HOG0004256;N13.HOG0004432;N13.HOG0004558;N13.HOG0004580;N13.HOG0004613;N13.HOG0004652;N13.HOG0004668;N13.HOG0004705;N13.HOG0004848;N13.HOG0004920;N13.HOG0004926;N13.HOG0004971;N13.HOG0004978;N13.HOG0005038;N13.HOG0005050;N13.HOG0005052;N13.HOG0005196;N13.HOG0005252;N13.HOG0005256;N13.HOG0005377;N13.HOG0005427;N13.HOG0005432;N13.HOG0005434;N13.HOG0005457;N13.HOG0005480;N13.HOG0005569;N13.HOG0005581;N13.HOG0005611;N13.HOG0005664;N13.HOG0005678;N13.HOG0005711;N13.HOG0005722;N13.HOG0005723;N13.HOG0005741;N13.HOG0005796;N13.HOG0005823;N13.HOG0005848;N13.HOG0005941;N13.HOG0005968;N13.HOG0006006;N13.HOG0006018;N13.HOG0006055;N13.HOG0006141;N13.HOG0006200;N13.HOG0006201;N13.HOG0006216;N13.HOG0006237;N13.HOG0006301;N13.HOG0006304;N13.HOG0006309;N13.HOG0006383;N13.HOG0006426;N13.HOG0006522;N13.HOG0006585;N13.HOG0006603;N13.HOG0006635;N13.HOG0006667;N13.HOG0006672;N13.HOG0006776;N13.HOG0006948;N13.HOG0007093;N13.HOG0007159;N13.HOG0007176;N13.HOG0007178;N13.HOG0007194;N13.HOG0007204;N13.HOG0007368;N13.HOG0007385;N13.HOG0007405;N13.HOG0007616;N13.HOG0007679;N13.HOG0007756;N13.HOG0007788;N13.HOG0007863;N13.HOG0008028;N13.HOG0008074;N13.HOG0008096;N13.HOG0008258;N13.HOG0008308;N13.HOG0008319;N13.HOG0008388;N13.HOG0008409;N13.HOG0008418;N13.HOG0008458;N13.HOG0008518;N13.HOG0008557;N13.HOG0008565;N13.HOG0008749;N13.HOG0008757;N13.HOG0008919;N13.HOG0009185;N13.HOG0009195;N13.HOG0009321;N13.HOG0009354;N13.HOG0009450;N13.HOG0009575;N13.HOG0009618;N13.HOG0009996;N13.HOG0010228;N13.HOG0010276;N13.HOG0010427;N13.HOG0010506;N13.HOG0010547;N13.HOG0010602;N13.HOG0010752	The broad region around and including the plasma membrane of a cell, encompassing the cell cortex (inside the cell), the plasma membrane, and any external encapsulating structures.
final_direct_conserved_plus_Dmel_experimental	300	weight01	fisher	20	none	Stage_pos	CC	GO:0005634	nucleus	1868	141	125.54	1.123148000637247	4.6e-4	weight01	141	N13.HOG0000645;N13.HOG0000655;N13.HOG0000931;N13.HOG0001764;N13.HOG0001944;N13.HOG0002158;N13.HOG0002492;N13.HOG0002513;N13.HOG0002533;N13.HOG0002535;N13.HOG0002643;N13.HOG0002644;N13.HOG0002713;N13.HOG0002731;N13.HOG0002732;N13.HOG0002789;N13.HOG0003121;N13.HOG0003201;N13.HOG0003398;N13.HOG0003867;N13.HOG0003884;N13.HOG0004082;N13.HOG0004118;N13.HOG0004252;N13.HOG0004256;N13.HOG0004432;N13.HOG0004476;N13.HOG0004620;N13.HOG0004668;N13.HOG0004691;N13.HOG0004716;N13.HOG0004791;N13.HOG0004883;N13.HOG0004910;N13.HOG0004926;N13.HOG0004933;N13.HOG0004947;N13.HOG0004978;N13.HOG0005004;N13.HOG0005038;N13.HOG0005052;N13.HOG0005134;N13.HOG0005180;N13.HOG0005196;N13.HOG0005252;N13.HOG0005256;N13.HOG0005432;N13.HOG0005452;N13.HOG0005480;N13.HOG0005532;N13.HOG0005542;N13.HOG0005581;N13.HOG0005597;N13.HOG0005655;N13.HOG0005848;N13.HOG0005941;N13.HOG0005968;N13.HOG0006006;N13.HOG0006010;N13.HOG0006018;N13.HOG0006074;N13.HOG0006141;N13.HOG0006218;N13.HOG0006237;N13.HOG0006254;N13.HOG0006304;N13.HOG0006383;N13.HOG0006458;N13.HOG0006512;N13.HOG0006522;N13.HOG0006635;N13.HOG0006667;N13.HOG0006670;N13.HOG0006672;N13.HOG0006689;N13.HOG0006803;N13.HOG0006816;N13.HOG0006857;N13.HOG0006939;N13.HOG0006948;N13.HOG0006993;N13.HOG0007090;N13.HOG0007093;N13.HOG0007123;N13.HOG0007176;N13.HOG0007178;N13.HOG0007309;N13.HOG0007312;N13.HOG0007319;N13.HOG0007355;N13.HOG0007368;N13.HOG0007446;N13.HOG0007550;N13.HOG0007572;N13.HOG0007649;N13.HOG0007679;N13.HOG0007699;N13.HOG0007711;N13.HOG0007788;N13.HOG0007863;N13.HOG0008028;N13.HOG0008074;N13.HOG0008096;N13.HOG0008125;N13.HOG0008253;N13.HOG0008258;N13.HOG0008308;N13.HOG0008311;N13.HOG0008388;N13.HOG0008414;N13.HOG0008418;N13.HOG0008499;N13.HOG0008565;N13.HOG0008728;N13.HOG0008749;N13.HOG0008757;N13.HOG0009138;N13.HOG0009185;N13.HOG0009196;N13.HOG0009304;N13.HOG0009354;N13.HOG0009479;N13.HOG0009509;N13.HOG0009524;N13.HOG0009545;N13.HOG0009575;N13.HOG0009595;N13.HOG0009666;N13.HOG0009717;N13.HOG0009755;N13.HOG0009831;N13.HOG0009851;N13.HOG0009888;N13.HOG0009960;N13.HOG0009996;N13.HOG0010427;N13.HOG0010567;N13.HOG0010580;N13.HOG0010713;N13.HOG0010737;N13.HOG0011688	A membrane-bounded organelle of eukaryotic cells in which chromosomes are housed and replicated. In most cells, the nucleus contains all of the cell's chromosomes except the organellar chromosomes, and is the site of RNA synthesis and processing. In some species, or in specialized cell types, RNA metabolism or DNA replication may be absent.
final_direct_conserved_plus_Dmel_experimental	300	weight01	fisher	20	none	Stage_pos	CC	GO:0045178	basal part of cell	85	18	5.71	3.1523642732049035	4.9e-4	weight01	18	N13.HOG0002492;N13.HOG0002644;N13.HOG0004256;N13.HOG0005196;N13.HOG0005432;N13.HOG0005611;N13.HOG0005796;N13.HOG0005823;N13.HOG0006304;N13.HOG0006603;N13.HOG0007176;N13.HOG0007368;N13.HOG0007863;N13.HOG0008388;N13.HOG0008458;N13.HOG0008557;N13.HOG0009321;N13.HOG0009618	The region of a cell situated near the base. For example, in a polarized epithelial cell, the basal surface rests on the basal lamina that separates the epithelium from other tissue.
final_direct_conserved_plus_Dmel_experimental	300	weight01	fisher	20	none	Stage_pos	CC	GO:0030425	dendrite	218	34	14.65	2.3208191126279862	6e-4	weight01	34	N13.HOG0000931;N13.HOG0002200;N13.HOG0002492;N13.HOG0002533;N13.HOG0002643;N13.HOG0002644;N13.HOG0002713;N13.HOG0003908;N13.HOG0004256;N13.HOG0004652;N13.HOG0004668;N13.HOG0004705;N13.HOG0005196;N13.HOG0005569;N13.HOG0005678;N13.HOG0005703;N13.HOG0005711;N13.HOG0006141;N13.HOG0006237;N13.HOG0006522;N13.HOG0006585;N13.HOG0006667;N13.HOG0007050;N13.HOG0007178;N13.HOG0007355;N13.HOG0007368;N13.HOG0007616;N13.HOG0007863;N13.HOG0008096;N13.HOG0008418;N13.HOG0008557;N13.HOG0009802;N13.HOG0010154;N13.HOG0010228	A neuron projection that has a short, tapering, morphology. Dendrites receive and integrate signals from other neurons or from sensory stimuli, and conduct nerve impulses towards the axon or the cell body. In most neurons, the impulse is conveyed from dendrites to axon via the cell body, but in some types of unipolar neuron, the impulse does not travel via the cell body.
final_direct_conserved_plus_Dmel_experimental	300	weight01	fisher	20	none	Stage_pos	CC	GO:0043204	perikaryon	54	11	3.63	3.0303030303030303	7.3e-4	weight01	11	N13.HOG0000931;N13.HOG0002513;N13.HOG0004652;N13.HOG0004668;N13.HOG0004705;N13.HOG0006522;N13.HOG0007123;N13.HOG0007194;N13.HOG0008125;N13.HOG0008557;N13.HOG0009354	The portion of the cell soma (neuronal cell body) that excludes the nucleus.
final_direct_conserved_plus_Dmel_experimental	300	weight01	fisher	20	none	Stage_pos	CC	GO:0042383	sarcolemma	32	8	2.15	3.7209302325581395	9.5e-4	weight01	8	N13.HOG0002643;N13.HOG0002644;N13.HOG0004668;N13.HOG0004705;N13.HOG0006948;N13.HOG0007194;N13.HOG0007368;N13.HOG0009450	The outer membrane of a muscle cell, consisting of the plasma membrane, a covering basement membrane (about 100 nm thick and sometimes common to more than one fiber), and the associated loose network of collagen fibers.
final_direct_conserved_plus_Dmel_experimental	300	weight01	fisher	20	none	Stage_pos	CC	GO:0070820	tertiary granule	33	8	2.22	3.603603603603603	0.00118	weight01	8	N13.HOG0002643;N13.HOG0002644;N13.HOG0005434;N13.HOG0007385;N13.HOG0007863;N13.HOG0008458;N13.HOG0009321;N13.HOG0010752	A secretory granule that contains cathepsin and gelatinase and is readily exocytosed upon cell activation; found primarily in mature neutrophil cells.
final_direct_conserved_plus_Dmel_experimental	300	weight01	fisher	20	none	Stage_pos	CC	GO:0043197	dendritic spine	49	10	3.29	3.03951367781155	0.00125	weight01	10	N13.HOG0000931;N13.HOG0002643;N13.HOG0002644;N13.HOG0004705;N13.HOG0006141;N13.HOG0006237;N13.HOG0007178;N13.HOG0007368;N13.HOG0007863;N13.HOG0008418	A small, membranous protrusion from a dendrite that forms a postsynaptic compartment, typically receiving input from a single presynapse. They function as partially isolated biochemical and an electrical compartments. Spine morphology is variable:they can be thin, stubby, mushroom, or branched, with a continuum of intermediate morphologies. They typically terminate in a bulb shape, linked to the dendritic shaft by a restriction. Spine remodeling is though to be involved in synaptic plasticity.
final_direct_conserved_plus_Dmel_experimental	300	weight01	fisher	20	none	Stage_pos	CC	GO:0030139	endocytic vesicle	69	15	4.64	3.2327586206896552	0.00134	weight01	15	N13.HOG0002101;N13.HOG0002374;N13.HOG0003908;N13.HOG0004009;N13.HOG0004118;N13.HOG0004652;N13.HOG0004920;N13.HOG0005196;N13.HOG0005457;N13.HOG0006522;N13.HOG0007050;N13.HOG0007616;N13.HOG0008458;N13.HOG0008919;N13.HOG0009996	A membrane-bounded intracellular vesicle formed by invagination of the plasma membrane around an extracellular substance. Endocytic vesicles fuse with early endosomes to deliver the cargo for further sorting.
final_direct_conserved_plus_Dmel_experimental	300	weight01	fisher	20	none	Stage_pos	CC	GO:0016323	basolateral plasma membrane	68	12	4.57	2.62582056892779	0.00161	weight01	12	N13.HOG0002644;N13.HOG0005196;N13.HOG0005611;N13.HOG0005796;N13.HOG0005823;N13.HOG0006304;N13.HOG0006603;N13.HOG0007368;N13.HOG0007863;N13.HOG0008388;N13.HOG0008458;N13.HOG0009618	The region of the plasma membrane that includes the basal end and sides of the cell. Often used in reference to animal polarized epithelial membranes, where the basal membrane is the part attached to the extracellular matrix, or in plant cells, where the basal membrane is defined with respect to the zygotic axis.
final_direct_conserved_plus_Dmel_experimental	300	weight01	fisher	20	none	Stage_pos	CC	GO:0030426	growth cone	79	13	5.31	2.448210922787194	0.00202	weight01	13	N13.HOG0002492;N13.HOG0004256;N13.HOG0005611;N13.HOG0005741;N13.HOG0006141;N13.HOG0006522;N13.HOG0006635;N13.HOG0006667;N13.HOG0007368;N13.HOG0008096;N13.HOG0008418;N13.HOG0009354;N13.HOG0009802	The migrating motile tip of a growing neuron projection, where actin accumulates, and the actin cytoskeleton is the most dynamic.
final_direct_conserved_plus_Dmel_experimental	300	weight01	fisher	20	none	Stage_pos	CC	GO:0005794	Golgi apparatus	393	36	26.41	1.3631200302915563	0.00232	weight01	36	N13.HOG0000700;N13.HOG0000931;N13.HOG0002374;N13.HOG0004118;N13.HOG0004256;N13.HOG0004432;N13.HOG0005038;N13.HOG0005125;N13.HOG0005252;N13.HOG0005457;N13.HOG0005569;N13.HOG0005732;N13.HOG0005741;N13.HOG0006055;N13.HOG0006200;N13.HOG0006304;N13.HOG0006456;N13.HOG0007103;N13.HOG0007178;N13.HOG0007194;N13.HOG0007312;N13.HOG0007616;N13.HOG0007699;N13.HOG0007788;N13.HOG0007863;N13.HOG0008096;N13.HOG0008253;N13.HOG0008258;N13.HOG0008458;N13.HOG0008565;N13.HOG0008728;N13.HOG0008757;N13.HOG0008910;N13.HOG0009426;N13.HOG0009888;N13.HOG0010997	A membrane-bound cytoplasmic organelle of the endomembrane system that further processes the core oligosaccharides (e.g. N-glycans) added to proteins in the endoplasmic reticulum and packages them into membrane-bound vesicles. The Golgi apparatus operates at the intersection of the secretory, lysosomal, and endocytic pathways.
