HOG	OG	stage	baseMean_pd	baseMean_vv	log2FC_raw_pd	log2FC_raw_vv	lfcSE_raw_pd	lfcSE_raw_vv	log2FC_ash_pd	log2FC_ash_vv	lfcSE_ash_pd	lfcSE_ash_vv	ash_lfsr_pd	ash_lfsr_vv	pvalue_pd	pvalue_vv	padj_global_pd	padj_global_vv	genomic_member_count_pd	genomic_member_count_vv	genomic_member_ids_pd	genomic_member_ids_vv	present_in_both_species	relationship_class
N13.HOG0006815	OG0003276	L4	121.14300495016204	201.11472603745324	-0.01324194241024778	-0.06847572151179207	0.24468425246146255	0.27369851961481534	-0.00924322275770383	-0.01678102996818492	0.2044349632432936	0.1358712531714529	0.48203743812163646	0.4556768160674312	0.9568407604880051	0.8024429924656823	0.98490199810621	0.9204617570172078	1	1	LOC107064500	LOC127063000	TRUE	one_to_one
N13.HOG0006816	OG0003277	L4	2380.894924376178	1801.648192533295	0.9004398173516341	-0.3026076456417099	0.455807279521242	0.30533057204029224	0.4338468665796283	-0.06697812949426477	0.346123240194836	0.14951337577507348	0.0934950539380428	0.33860567389678176	0.04821329096255596	0.3216455229385769	0.23641425816054476	0.5930402568700938	1	1	LOC107072012	LOC127070333	TRUE	one_to_one
N13.HOG0006817	OG0003278	L4	1533.879145714161	735.6230367111698	0.4082573349941324	0.3796191435087979	0.5356682314789997	0.4086942911737419	0.15334828633530695	0.0553925807541293	0.33359829771224997	0.16196144926623515	0.3239770050330744	0.3762692223934907	0.445972943353679	0.35296245132655946	0.7213707667525424	0.6239148988542759	1	1	LOC107067770	LOC127070894	TRUE	one_to_one
N13.HOG0006818	OG0003279	L4	4456.985564196483	3418.487216529585	-0.4460134108595188	-0.22992415311317704	0.2624428803131847	0.21127206113401345	-0.3095153616956856	-0.08008224381896072	0.2256200780375412	0.13169701757476862	0.08109528957078083	0.28387812263588397	0.08923094291126378	0.2764694397549317	0.3303122474628073	0.545647894709861	1	1	LOC107064273	LOC127067343	TRUE	one_to_one
N13.HOG0006819	OG0003280	L4	615.420978121351	312.6287264970405	-0.01118442373379973	0.19268922190516335	0.2538195746248879	0.13809254806649776	-0.00765033888722174	0.101138454866478	0.2099269185097034	0.10998466223574352	0.48552581679576434	0.18803284605592968	0.9648530181689324	0.16290642527551522	0.987921528429683	0.4023522781822519	1	1	LOC107063656	LOC127065174	TRUE	one_to_one
N13.HOG0006820	OG0003281	L4	665.0615823816682	534.3698117927793	1.128924530392847	0.208880845464272	0.3192948367916092	0.25087009864747023	0.7969211065094534	0.05857587809465875	0.3044319210847454	0.137022686892904	0.00230346959605474	0.346652393710409	4.067262695072707e-4	0.4050559635503541	0.01158896433077956	0.6705420147275569	1	1	LOC107067198	LOC127067736	TRUE	one_to_one
N13.HOG0006821	OG0003282	L4	1615.4402328746064	2263.1179074336683	1.4492073523324347	-0.05574201886994912	0.5016167952441858	0.33128041754302173	0.7288859912522245	-0.01061474031189607	0.4379465781658712	0.1447289982808098	0.02876537404771522	0.4736936698191435	0.00386379823474424	0.8663768982630732	0.05280995334159584	0.949229942843131	1	1	LOC107064354	LOC127064405	TRUE	one_to_one
N13.HOG0006822	OG0003283	L4	621.7923093240244	1097.059834706038	1.7775867998789343	-0.41687039897008227	0.31899451856765837	0.3380393673619136	1.4910785184720312	-0.08216279115321173	0.355894129248594	0.15977957119001748	1.1740022528504044e-6	0.31349658155208815	2.511553955316762e-8	0.21750087827973624	6.578393565580147e-6	0.47673301982504873	1	1	LOC107068633	LOC127069752	TRUE	one_to_one
N13.HOG0006823	OG0003284	L4	1178.9073555472603	3466.6253310748457	-0.822271205073206	0.5665169764392369	0.23338988722605403	0.2767047858734129	-0.6492588904659807	0.16422352788494798	0.22274320485930696	0.17547127172420637	0.00113844421926023	0.1683718477407998	4.2642494848848167e-4	0.04062180544733043	0.01201707954382924	0.16452008490743078	1	1	LOC107073870	LOC127061375	TRUE	one_to_one
N13.HOG0006824	OG0003285	L4	1281.1175398295238	2286.0213713168337	0.1313342948120073	0.18482772616137524	0.16370721444904185	0.17127204794381387	0.1090351862298852	0.07867973676836633	0.14953131043237058	0.11872096390331636	0.23279890686998544	0.2665276756367041	0.4224077157897934	0.2805221774552517	0.7041020073150815	0.5500396112514848	1	1	LOC107074301	LOC127069166	TRUE	one_to_one
N13.HOG0006825	OG0003286	L4	4485.751050714818	2471.2842884003944	0.23086205939706392	0.8386574709391478	0.2565218180735251	0.22211489136715332	0.15842026050569502	0.48331387065320136	0.21443652479441255	0.26888609628537574	0.22946972443875263	0.01012875885889872	0.3681359695896539	1.5950627171052478e-4	0.6617309869941725	0.00240295162576894	1	1	LOC107074505	LOC127069037	TRUE	one_to_one
N13.HOG0006826	OG0003287	L4	7924.092981895698	10437.371070945732	0.8372906152528896	-0.24825037337270744	0.31658660137593775	0.25844507995962657	0.5536721460175262	-0.06786484473656089	0.28116750790823575	0.14060748875879714	0.01866074217300125	0.3268651756573795	0.00817526644763715	0.33677662667642905	0.08467110770934176	0.6081113819348674	1	1	LOC107073834	LOC127069546	TRUE	one_to_one
N13.HOG0006828	OG0003288	L4	12360.524502156568	9764.88169273898	-0.0917713572242856	-0.14040768058159392	0.1407976392484576	0.184711638645114	-0.07944635209640427	-0.05407628319375048	0.1311392682958491	0.1183627775417954	0.27230634406189447	0.3371997172209371	0.5145326946504614	0.44716774831814504	0.7668737130543412	0.7045983011499242	1	1	LOC107065878	LOC127066854	TRUE	one_to_one
N13.HOG0006829	OG0003289	L4	2422.006603363897	1830.737261790485	0.7401740141704173	-0.3074894842196977	0.2977830537512483	0.25833717302255993	0.5002246221934756	-0.08596846731380738	0.26337296167283236	0.14486803767815917	0.02332142553017026	0.28765479659221926	0.01293278076348614	0.23394257356657416	0.11137013786371563	0.4965219706281109	1	1	LOC107071457	LOC127072185	TRUE	one_to_one
N13.HOG0006830	OG0003290	L4	492.1555600196602	568.5405446218998	1.125304160839156	-0.4881477086147985	0.4669962948652456	0.32945639010689615	0.5576324721056434	-0.1027510717048582	0.37552453271129266	0.16569599771228183	0.05361149335303931	0.27425399609930123	0.01596721789075718	0.13842645946870527	0.12639379991706276	0.3644076054662905	1	1	LOC107063757	LOC127065420	TRUE	one_to_one
N13.HOG0006831	OG0003291	L4	168.6760211562546	113.40375411668296	-0.6246162239484405	0.04575904864390091	0.3139802660143408	0.1980154416238326	-0.3972500693957844	0.01602351587436804	0.2648285805234433	0.11753816551042356	0.060338094331436	0.4512657533795664	0.04666273132662481	0.817246216693016	0.23248701843707828	0.9274450686172568	1	1	LOC107065793	LOC127071536	TRUE	one_to_one
N13.HOG0006832	OG0003292	L4	1736.806424942164	946.3379028185794	0.3037099176170063	-0.3117973033249384	0.3536384968934406	0.3122987865350188	0.16840552811904502	-0.0669899514602632	0.2670175984556383	0.15073820410321895	0.2638468087304417	0.33978983645103034	0.3904427904239132	0.3180882353916366	0.6791445896309118	0.5895423002080973	1	1	LOC107068533	LOC127065822	TRUE	one_to_one
N13.HOG0006833	OG0003293	L4	2306.4366837700077	1340.4934336015515	0.16117220334966528	-0.41855770900767375	0.16591601027799513	0.1431558079046971	0.1333997829248221	-0.2601651900738935	0.15150976663894702	0.12722464782833492	0.188931737717252	0.02091960554279304	0.33134495541077724	0.00345796479071428	0.6301760125096663	0.02722443044211598	1	1	LOC107063720	LOC127065325	TRUE	one_to_one
N13.HOG0006834	OG0003294	L4	352.2630583993976	409.93347173022863	-0.1080063699647891	-0.14399270600900654	0.2951922738739682	0.25759384971014465	-0.06747002515548253	-0.03843974606634937	0.233772161468135	0.13499947025303338	0.3869502227429221	0.3977884651495616	0.7144510291584001	0.5761676972246916	0.8811859978775215	0.7956009568105258	1	1	LOC107068706	LOC127066220	TRUE	one_to_one
N13.HOG0006835	OG0003295	L4	620.061742022224	1060.0922945257753	0.3106674429600196	-0.34346928851244485	0.15714398291280102	0.15943005662082238	0.26400073871369406	-0.18030790923624135	0.14667694618082677	0.13135886460559437	0.03478369910507702	0.08572168719651552	0.04804609818955829	0.0312121712300693	0.23592465139913457	0.1374154893722036	1	1	LOC107066719	LOC127071086	TRUE	one_to_one
N13.HOG0006836	OG0003296	L4	1012.821230638589	1362.5986122094166	-0.07962986498804278	0.0371813713497442	0.27154525375665856	0.22212705435352492	-0.0524111242164615	0.01157844557350396	0.22054272066297367	0.12413783581012992	0.4064636413490475	0.46659369558677793	0.7693332659183917	0.8670648800133867	0.9075781500454118	0.949647360618934	1	1	LOC107069589	LOC127062667	TRUE	one_to_one
N13.HOG0006837	OG0003297	L4	5852.688217616998	4266.950066504214	0.21407019933840415	-0.19923025787316395	0.24048758227232417	0.2578784634605721	0.15201456014633102	-0.0538118875298848	0.2042437185281634	0.13761549135088114	0.22786314048761255	0.3596323996340115	0.37338495089682633	0.43977439470904073	0.6662197804327024	0.6989719496999257	1	1	LOC107064313	LOC127064691	TRUE	one_to_one
N13.HOG0006838	OG0003298	L4	22.859689000497408	19.778194666872764	-0.7762523858993978	0.9961855227024704	0.37800240317458816	0.6796946259605066	-0.43798900648407335	0.07602847760136146	0.30663309777002473	0.22335629824229103	0.06740864159966564	0.3688891637337215	0.04001784312545799	0.1427472336768552	0.2130705181551932	0.37153280480780104	1	1	LOC107064206	LOC127064546	TRUE	one_to_one
N13.HOG0006839	OG0003299	L4	10250.621870351782	5495.158252183655	0.9439279438502668	-0.493396742183452	0.34748599369578964	0.22032433543026037	0.5956630551179446	-0.192565789398934	0.30687375357195784	0.16128820210483344	0.01899895165541396	0.11087849113375092	0.00659863815111503	0.02512918575188294	0.0740029743189876	0.11780694305505114	1	1	LOC107065655	LOC127067999	TRUE	one_to_one
N13.HOG0006840	OG0003300	L4	1650.1275545699143	3422.136574480549	-0.04109934243097907	0.14515072252894654	0.16883575850560473	0.18128933929692703	-0.03370267877204438	0.05706327729138543	0.1529282891669292	0.11778691751341856	0.41288316501800226	0.3275605611393547	0.8076738945938822	0.4233297825588526	0.9248205898219932	0.6856221034025688	1	1	LOC107067747	LOC127064258	TRUE	one_to_one
N13.HOG0006841	OG0003301	L4	417.7396231525532	499.8203951898232	0.3077021785911257	0.1474365097968315	0.4907712769316309	0.4344042742015981	0.1261129609538897	0.01903548142416626	0.3174327085262388	0.1568217287851256	0.34684193434184984	0.4566168249943066	0.5306744778155692	0.7343089402698717	0.7774928314661983	0.8868857897708609	1	1	LOC107068143	LOC127065850	TRUE	one_to_one
N13.HOG0006842	OG0003302	L4	886.7294011226847	725.4602469928666	-0.16132349458671302	-0.33750775889262097	0.10059241066537623	0.15634869004095212	-0.14938865401946122	-0.18012301245449103	0.09699924783726711	0.12978988232903105	0.06152094660163132	0.0835663854534916	0.10877264225408267	0.03087452046264568	0.3670501753071164	0.13634940508884136	1	1	LOC107069701	LOC127068232	TRUE	one_to_one
N13.HOG0006843	OG0003303	L4	33.3544309920893	84.70469924681218	0.1056215773818194	-0.29053609556620036	0.353135636316073	0.3529493334409664	0.05790854249062592	-0.05199090024859851	0.2619275152157876	0.15344053387232118	0.4131793547686975	0.3778581089953147	0.7648665365572785	0.410413271204393	0.90547222917776	0.6749290802214448	1	1	LOC107064695	LOC127061609	TRUE	one_to_one
N13.HOG0006844	OG0003304	L4	1450.4486219821017	2347.7187243107683	0.06467036076933536	-0.03365588368189024	0.25409947417777246	0.17929443672869977	0.04423943411250113	-0.01288053167239013	0.2103161222820472	0.11116539456496108	0.4170015070519325	0.45867475760979937	0.7991030885691439	0.8511016953919399	0.9218788219169254	0.9424713098011857	1	1	LOC107067597	LOC127068621	TRUE	one_to_one
N13.HOG0006845	OG0003305	L4	881.682570282803	3606.625117452619	1.079783406527435	0.09535198678809374	0.4759881467493865	0.29812145141181734	0.5172891312772275	0.02098729321794315	0.372178805602872	0.14047057353303022	0.06739284411663697	0.44636419187631327	0.02329819958705345	0.7490875337331957	0.15700925315638165	0.8942986315801011	1	1	LOC107072988	LOC127061690	TRUE	one_to_one
N13.HOG0006846	OG0003306	L4	4861.817769541025	5979.83745635874	-0.05560708643369425	0.09507530478600806	0.20630650289677627	0.1945564984142675	-0.04221687491148027	0.03421933578726753	0.17985208491755592	0.11831190546435516	0.4073923579662413	0.3966332244612475	0.7875170308091322	0.6250703211506097	0.9156651476512168	0.8261664842420763	1	1	LOC107064251	LOC127071592	TRUE	one_to_one
N13.HOG0006847	OG0003307	L4	3374.9134112106717	2940.8219201633556	1.2396205482876612	-0.17114085538261772	0.3858428808684436	0.4367719473133497	0.7744359175282399	-0.02195089925552635	0.357446197790746	0.15740944387767347	0.0083101980480868	0.4501382797557715	0.00131466126402428	0.6951829757130445	0.02603865483077352	0.8667635993190888	1	1	LOC107065215	LOC127068050	TRUE	one_to_one
N13.HOG0006848	OG0003308	L4	24640.36030632757	46444.724525239566	-0.29949672605347927	0.7268999426278822	0.402719717422076	0.2453249242430645	-0.14865755741824177	0.29892296950852604	0.2871974970021172	0.21709879407516935	0.30282596808893414	0.05466487752312154	0.4570668964386197	0.00304647725334144	0.7290679215161513	0.02473791067027146	1	1	LOC107068608	LOC127069692	TRUE	one_to_one
N13.HOG0006849	OG0003309	L4	2383.446604364174	5565.2924416678225	0.05046781978554807	0.04309202669637636	0.1864100822553745	0.18570877157177312	0.03994429555601881	0.01601122023237265	0.16590714258244726	0.1135724966030368	0.40500730684847625	0.4496731398651683	0.7865945001041708	0.8165062628744602	0.9152090279157028	0.927154877625228	1	1	LOC107071843	LOC127068872	TRUE	one_to_one
N13.HOG0006850	OG0003310	L4	517.1051680015129	725.2662469686619	-0.21191458349967143	-0.07543409637791593	0.19465845076844915	0.17152337281708263	-0.16600693749322443	-0.03026690274986087	0.17351886773754122	0.1099897040470758	0.16856019391383248	0.40194611051214746	0.2763090268099752	0.6600899194137547	0.5783298570109309	0.8471711533978611	1	1	LOC107073031	LOC127069420	TRUE	one_to_one
N13.HOG0006851	OG0003311	L4	4352.216686250912	5907.50561156199	0.21527067161898888	-0.05802460749205936	0.23454943950114937	0.19010245889765304	0.1548876211352896	-0.02115850320743969	0.20052380466482256	0.11543195819953998	0.21937256332831517	0.4345251091987754	0.3587209121103855	0.76019245160231	0.6541145406367201	0.9001974767420237	1	1	LOC107071075	LOC127072537	TRUE	one_to_one
N13.HOG0006852	OG0003312	L4	112.07483889058793	128.4088108932737	-0.1961290167978611	-0.2380624235923715	0.5641068717779355	0.4756655060976169	-0.06866660243056315	-0.02695482752672975	0.33493032361559866	0.16180871540086766	0.42017595417402953	0.4404811977964299	0.7280800661903266	0.6167351357447348	0.8877295593246793	0.8210944564647037	1	1	LOC107064550	LOC127063057	TRUE	one_to_one
N13.HOG0006853	OG0003313	L4	217.50314134167667	169.99260957496583	-0.3940493052505143	0.4304506007584327	0.2893211480186095	0.27610942553511003	-0.25552144268661364	0.1156867853209808	0.2388722697581259	0.15752212291717138	0.13930783977087313	0.2375262883846192	0.1732045372483781	0.11899980359247508	0.4630684699998661	0.33157729390126667	1	1	LOC107064056	LOC127064075	TRUE	one_to_one
N13.HOG0006854	OG0003314	L4	3227.343319021449	3509.537181927898	-0.17959958879510063	0.00988190323611704	0.17025945479388546	0.13451366625577693	-0.14752651971048042	0.00463232333254358	0.1550381840593015	0.09213775680375128	0.17013619846995243	0.4822445149600763	0.29149016377584813	0.9414369421892091	0.593330150411913	0.9802471879448522	1	1	LOC107074154	LOC127064811	TRUE	one_to_one
N13.HOG0006855	OG0003315	L4	735.7258942913096	615.9190571180887	0.04455936146770203	0.11031253319273976	0.1218968563954958	0.13859044200040715	0.03983360574710541	0.05326811785802352	0.11527589206829005	0.10050953197601782	0.3648774739560864	0.31291638907195757	0.7147011011563462	0.4260549287909277	0.8813431186716747	0.6879346489699238	1	1	LOC107065899	LOC127072130	TRUE	one_to_one
N13.HOG0006856	OG0003316	L4	155.9773670414159	361.4346986801133	-0.730394810917427	0.15778881891023808	0.23381729765127332	0.14401281776533523	-0.5664091158568645	0.07707183609743269	0.2194449837142366	0.10778070659061008	0.00356796732177588	0.250241377252505	0.00178541269742031	0.27322839932070186	0.03216841932362694	0.5416512007041222	1	1	LOC107073041	LOC127069302	TRUE	one_to_one
N13.HOG0006857	OG0003317	L4	1354.107981130495	1485.4501349912289	0.5289245408183815	-0.45092044261556224	0.32308740356799526	0.1409697446418135	0.32382559875674977	-0.28985837844867957	0.26355560602806516	0.12697590750202714	0.10425480301830214	0.01144514624902071	0.10161077126568756	0.00138046973811267	0.3542630435394862	0.01337007392905093	1	1	LOC107073030	LOC127069416	TRUE	one_to_one
N13.HOG0006858	OG0003318	L4	2635.3688916708043	3653.5527331100784	1.6336925929744106	0.05519772281381258	0.440926236324843	0.40829042172111063	1.0270331664651442	0.00778650378249596	0.451587715162905	0.15345943106322002	0.00370731585517363	0.4818602163531258	2.112755983784477e-4	0.892459831750733	0.00727868459760832	0.960403855162102	1	1	LOC107065354	LOC127062261	TRUE	one_to_one
N13.HOG0006859	OG0003319	L4	422.3865141552317	441.6308456967785	0.11596215730681078	0.22846563901356665	0.25396649459370385	0.34286829958410286	0.07947859160102932	0.04218065909400376	0.21074503414756457	0.1499714192782988	0.3533860653760463	0.39882182403076005	0.6479555903518042	0.5051960846309234	0.846581822111357	0.749174248436094	1	1	LOC107066204	LOC127067539	TRUE	one_to_one
N13.HOG0006860	OG0003320	L4	550.6395341982965	816.2501722633673	-0.9471098271775046	0.15001461376757988	0.2374928247572228	0.19910189587064464	-0.7593874405345882	0.05378156859121452	0.2304963806475536	0.12283005137750844	2.657911349888131e-4	0.34365744224067546	6.6646330657077e-5	0.4511756534286377	0.00319014528265625	0.7075656668164585	1	1	LOC107065648	LOC127068257	TRUE	one_to_one
N13.HOG0006861	OG0003321	L4	860.2787724785455	201.3471335122232	-1.6535233773001703	-0.1141308288324388	0.5978838249006488	0.1793609616140268	-0.7038614887269362	-0.04467157877546435	0.500816741946491	0.11490661813304902	0.04974528133268596	0.3614046789647159	0.00568135569751665	0.5245683741438788	0.06742565097548249	0.7623911428135828	1	1	LOC107065647	LOC127068254	TRUE	one_to_one
N13.HOG0006862	OG0003322	L4	214.6797089901293	892.9190557998555	0.25299189905394953	-0.4529418746898756	0.31570609007069567	0.3154085425856835	0.1522018586276418	-0.10055096158317696	0.24742193645683205	0.161691560087728	0.2690983537407701	0.27473578193158577	0.4229275422733198	0.15098862196260412	0.7045124612850084	0.3844099895234476	1	1	LOC107068823	LOC127062806	TRUE	one_to_one
N13.HOG0006863	OG0003323	L4	1298.3448212130086	1638.4040605520297	0.00643290668087155	-0.00855265586441249	0.21365837372269408	0.18940550001808976	0.00480512866417295	-0.00311207306755962	0.1846595847034069	0.11426694975506442	0.489647589640642	0.49027467813921577	0.9759806205694342	0.9639835498699229	0.9922234070977536	0.9888467954450498	1	1	LOC107068308	LOC127061960	TRUE	one_to_one
N13.HOG0006864	OG0003324	L4	153.18453714187623	239.21187155466012	-0.6910429968301769	0.35876165539902843	0.20281858741656775	0.37842975298309983	-0.5656971434704887	0.05864852380055516	0.19345696176993185	0.15879778786402307	0.00123253980625226	0.3664449743638324	6.563360102622833e-4	0.34311566612009914	0.01606504194201812	0.6145750591767072	1	1	LOC107072898	LOC127066087	TRUE	one_to_one
N13.HOG0006865	OG0003325	L4	442.0925068086654	2155.075785680185	-1.276728184727605	2.768196266675154	0.6283151107129548	0.42442482643868384	-0.4498550716326354	2.53649315585506	0.42590576743944975	0.41936185093776074	0.127584333213701	9.680064978694712e-8	0.04215496431794652	6.926975884558126e-11	0.2193733228065675	1.007033987603646e-8	1	1	LOC107066869	LOC127064296	TRUE	one_to_one
N13.HOG0006866	OG0003326	L4	142.77922979269846	101.84580305039142	1.4212522342558414	-1.001829360896336	0.6851363016360766	0.711914860278002	0.45736627119529705	-0.07063579810740402	0.45255057771223095	0.2224278227328307	0.13533879249872274	0.3789152985831624	0.03804143374528513	0.15935861055733733	0.20692245915536325	0.3972239581810574	1	1	LOC107072352	LOC127066174	TRUE	one_to_one
N13.HOG0006867	OG0003327	L4	377.2659492709601	775.3015062847	-0.16885616060525233	0.7632171065509313	0.42195392087369743	0.29004637659356597	-0.07966912678955003	0.24303689601574777	0.2909158491523607	0.22511785618228256	0.3931371410011606	0.10617710553760816	0.6890263171163215	0.00850433170988759	0.8683042138313372	0.05355362922489719	1	1	LOC107066311	LOC127070731	TRUE	one_to_one
N13.HOG0006868	OG0003328	L4	1025.2695187411855	1573.5991136145062	-0.14803498124495532	-0.00434263767597058	0.25282382864938324	0.24791273469675	-0.10186873143354958	-0.00119523258853423	0.21052440010743032	0.13006327577468474	0.31446600493293364	0.49670484585887453	0.5581939401978064	0.9860243308113158	0.7948302010890832	0.9963312053494132	1	1	LOC107066201	LOC127067553	TRUE	one_to_one
N13.HOG0006869	OG0003329	L4	1586.9510093736756	3142.257448692845	-0.15839709167439753	0.42875821522671737	0.28693488323487787	0.20360696104802609	-0.10103656705630028	0.178053111343102	0.2301439326208012	0.1508210321180187	0.33072759901262727	0.11716705806878008	0.5809267773308623	0.03522058645039951	0.8091170788924931	0.14932055762526422	1	1	LOC107065337	LOC127068065	TRUE	one_to_one
N13.HOG0006870	OG0003330	L4	1033.232151018232	1080.5174548286277	0.09197133773320008	0.12156157765294176	0.18740622329155396	0.15776657880952072	0.07271240264373721	0.05346954377675728	0.16685717627450505	0.10855355261944603	0.33162645889781495	0.32531554679158553	0.623596734180793	0.4409942269599805	0.8326705451498835	0.7000027642995635	1	1	LOC107064162	LOC127063241	TRUE	one_to_one
N13.HOG0006871	OG0003331	L4	7996.3682127923	5523.308536981847	1.779488217560815	0.0761377701670963	0.4884426979806088	0.30320434574274685	1.0616955555004286	0.01636264268213092	0.5124431545897087	0.14093268043223456	0.00586544312057699	0.4583297582869827	2.6928277645243645e-4	0.8017287410899483	0.00872370478903769	0.9201021846294188	1	1	LOC107069945	LOC127062644	TRUE	one_to_one
N13.HOG0006872	OG0003332	L4	1698.1408483292898	2527.878736367469	-0.10803192343981284	0.34234442008464094	0.19862510065937108	0.1631462162940259	-0.0834805463086543	0.17494293956749546	0.1749361916532253	0.13253040152730722	0.31673016581466085	0.094333761670786	0.5865112203155918	0.03587069101359731	0.8119119537954002	0.15124035102507183	1	1	LOC107072598	LOC127070464	TRUE	one_to_one
N13.HOG0006873	OG0003333	L4	588.5074304119221	440.1092183388911	0.8928174486929479	-0.2466533780212914	0.5853611598806612	0.34348124610567354	0.32023307890184527	-0.04555807073832365	0.3752858020225153	0.15070763299241555	0.18978123227766985	0.3911932855556115	0.1271987387855314	0.4726965362983831	0.39677491667759807	0.723944964822697	1	1	LOC107070853	LOC127061468	TRUE	one_to_one
N13.HOG0006874	OG0003334	L4	156.79812252155506	507.34648275530793	0.690182638911186	-0.5722499995437798	0.43513252347652265	0.3956715643849887	0.3348692913719092	-0.0928168488967139	0.32082988750864755	0.17585086720097737	0.1413776725095276	0.3046982316310203	0.11270675313765471	0.14810000852009342	0.3735698023104383	0.37972962214030215	1	1	LOC107070143	LOC127063599	TRUE	one_to_one
N13.HOG0006875	OG0003335	L4	1874.486823679999	2005.2200138740095	0.47068636068181247	-0.03140782643547926	0.47614391313710297	0.3390004648081614	0.20194632954966923	-0.00578852872722437	0.31969152746350454	0.14558438186497155	0.26319418593089416	0.4857436188805092	0.3228892242179663	0.9261829482172084	0.6229078575999082	0.9741007264074	1	1	LOC107070148	LOC127063462	TRUE	one_to_one
N13.HOG0006876	OG0003336	L4	993.4792297849364	1153.5970103534485	-0.5399074541725022	0.24722304877475768	0.27584441868672843	0.2101143589076541	-0.3690121668157468	0.08745182477399616	0.23831650863432643	0.1330078398985845	0.05580076920815702	0.26706354282333156	0.05031341154146973	0.2393504578132196	0.24230323427463368	0.5026792958298154	1	1	LOC107069985	LOC127061704	TRUE	one_to_one
N13.HOG0006877	OG0003337	L4	561.281048043706	1383.3686467773412	0.4700129330385928	0.16600777468185857	0.6106511828469059	0.5019067550616295	0.1522468980043639	0.01721266619431404	0.3536871021709643	0.16240036768287924	0.33489570336081576	0.46230727661847154	0.4414830026411547	0.740830147350136	0.718399763961293	0.8904200707639965	1	1	LOC107065758	LOC127067994	TRUE	one_to_one
N13.HOG0006878	OG0003338	L4	1530.7729584223812	727.6889363206809	-0.16374387799996998	0.01795231549536762	0.20319798427357025	0.2168828231266539	-0.1256301718946067	0.00572609856337385	0.17876881385382107	0.12253342678194132	0.24088732461971252	0.4832696383179548	0.42033847564060334	0.934031035303126	0.7026466737821881	0.9771904421083838	1	1	LOC107069371	LOC127063972	TRUE	one_to_one
N13.HOG0006879	OG0003339	L4	704.5934703174756	418.6022884731363	0.3317576844625215	0.07875270500413238	0.23838611277501504	0.1400481825484657	0.23926875569434425	0.0369185594304478	0.20614184817603495	0.0981191050849198	0.12055254041467418	0.3667760526731171	0.16401868709643858	0.5738940694505477	0.4506433728312129	0.7942253024207896	1	1	LOC107069376	LOC127064161	TRUE	one_to_one
N13.HOG0006880	OG0003340	L4	2366.5215361183914	2934.9014238622194	0.15507293773567182	0.10430279769680784	0.14577025629484056	0.18727331289655968	0.1333009820598726	0.039058070092792	0.1355648260573208	0.11666913439321223	0.16237184535321636	0.3804765728017364	0.2874114189969146	0.5775582127008506	0.5898397506183259	0.7965925509829914	1	1	LOC107069630	LOC127072134	TRUE	one_to_one
N13.HOG0006881	OG0003341	L4	1133.6089542711595	827.5432440460273	-0.27836273973355147	-0.44986634390346486	0.25156945947690007	0.3537809572487459	-0.19393336659621987	-0.08355406638907996	0.2127376443174763	0.16320646981767645	0.1796375985279558	0.3136766744587499	0.26850821605829817	0.203516805428885	0.5705819785004552	0.4595034964632544	1	1	LOC107068602	LOC127069708	TRUE	one_to_one
N13.HOG0006882	OG0003342	L4	784.9212362102364	708.0661262701193	0.3547126825958029	-0.2443822144907589	0.26456679527075133	0.31564427716350124	0.2420387142171133	-0.05089679649800097	0.2231146102642124	0.14760817459069614	0.13642654632834025	0.3758905782959281	0.1800080776096713	0.43879301882468896	0.47175111119213087	0.6981567449109496	1	1	LOC107065100	LOC127062583	TRUE	one_to_one
N13.HOG0006883	OG0003343	L4	404.71151526603535	194.484066085858	-1.057802298952022	-0.1794721145292357	0.3495037046313024	0.17574000101277878	-0.6841563478336625	-0.07420113612417716	0.31809650991230437	0.11935208602258408	0.01002762624211117	0.280214437929329	0.00247334138995919	0.3071423736245183	0.03957077647712908	0.5782306545145067	1	1	LOC107064503	LOC127069210	TRUE	one_to_one
N13.HOG0006884	OG0003344	L4	611.7773046972782	834.1184981668972	-0.5195345279779057	0.2635259979991996	0.22260239310772065	0.12713346859909283	-0.3976087720890582	0.1613423625719026	0.2024399748120733	0.11228871258946913	0.02197901095824106	0.07846282637425236	0.0196002993384524	0.03818815447623338	0.14293988791555215	0.1576801217083185	1	1	LOC107074477	LOC127066724	TRUE	one_to_one
N13.HOG0006885	OG0003345	L4	12.927807588243075	24.610483808030175	1.1295020162313416	-0.7853304016566997	0.3997251418379256	0.6990199784011586	0.6606541787058334	-0.05328679438174553	0.3514109004156977	0.1998588445208564	0.02008421355337412	0.4023578779488137	0.00471779111752348	0.26123646134350587	0.05989343471679052	0.5281643488600729	1	1	LOC107070323	LOC127068369	TRUE	one_to_one
N13.HOG0006886	OG0003346	L4	99.46133706000884	192.01818281703788	0.3655268002062065	0.7695392865811956	0.45594872136956144	0.4024786351806577	0.16222371454703538	0.13401413885300037	0.3085874219260042	0.206537524666749	0.300037714648369	0.24775592374491476	0.4227357664679968	0.05587615067494672	0.7043543646759656	0.20362632289696336	1	1	LOC107072684	LOC127070454	TRUE	one_to_one
