stage	gene	log2FC_raw	log2FC_shrunk	lfcSE_raw	pvalue	padj_global	gene_type	HOG	shared_de	species	category
L5	LOC127062504	-1.1510212086774985	-1.1510212086774985	0.3455455795517044	8.652661115329756e-4	0.009630639726967458	PROTEIN_CODING	N13.HOG0007675	NA	Vespula vulgaris	DE in focal species only
L5	LOC127062505	-0.48356768787160487	-0.48356768787160487	0.17226201454710238	0.0049979823581232695	0.037172493788541816	PROTEIN_CODING	N13.HOG0006141	NA	Vespula vulgaris	DE in focal species only
L5	LOC127062506	-0.46282391048508814	-0.46282391048508814	0.14379974280936264	0.0012884910322511457	0.013088877504722268	PROTEIN_CODING	N13.HOG0009530	NA	Vespula vulgaris	DE in focal species only
L5	LOC127062508	0.4532625369320382	0.4532625369320382	0.1529831279700712	0.0030482787266409074	0.0255606071735259	PROTEIN_CODING	N13.HOG0009772	NA	Vespula vulgaris	DE in focal species only
L5	LOC127062519	1.0352283881804971	1.0352283881804971	0.3232115262865188	0.001360304747987055	0.013650954819945054	PROTEIN_CODING	N13.HOG0001847	TRUE	Vespula vulgaris	DE in both species
L5	LOC127062520	0.6382790546760306	0.6382790546760306	0.1350650519971263	2.293061309686189e-6	7.77088829433097e-5	PROTEIN_CODING	N13.HOG0005923	NA	Vespula vulgaris	DE in focal species only
L5	LOC127062522	-1.2520640690479725	-1.2520640690479725	0.32952103031939184	1.4490149830550316e-4	0.0023294490868895562	PROTEIN_CODING	N13.HOG0003042	NA	Vespula vulgaris	DE in focal species only
L5	LOC127062523	0.9109195976554914	0.9109195976554914	0.20289200639333682	7.133121604554457e-6	1.9832760406087197e-4	PROTEIN_CODING	N13.HOG0006928	NA	Vespula vulgaris	DE in focal species only
L5	LOC127062525	0.6895235230181053	0.6895235230181053	0.12766218503785243	6.621238940067561e-8	3.973894883856201e-6	PROTEIN_CODING	N13.HOG0005924	NA	Vespula vulgaris	DE in focal species only
L5	LOC127062526	0.4126865172872042	0.4126865172872042	0.12198731747202347	7.169130847288007e-4	0.008311535460467272	PROTEIN_CODING	N13.HOG0007071	NA	Vespula vulgaris	DE in focal species only
L5	LOC127062527	0.7122682985415351	0.7122682985415351	0.20971139190854463	6.827311557867391e-4	0.008012449260374203	PROTEIN_CODING	N13.HOG0007209	NA	Vespula vulgaris	DE in focal species only
L5	LOC127062528	0.786521569168072	0.786521569168072	0.149502731294902	1.4333816529737482e-7	7.6037460858004325e-6	PROTEIN_CODING	N13.HOG0010842	NA	Vespula vulgaris	DE in focal species only
L5	LOC127062530	1.0885094822138937	1.0885094822138937	0.18214659650892592	2.286720502931985e-9	2.3022123857557381e-7	ncRNA	NA	NA	Vespula vulgaris	Non-coding RNA
L5	LOC127062531	-1.4246324951428018	-1.4246324951428018	0.3896796859143046	2.562747607421393e-4	0.0036884327126460166	PROTEIN_CODING	N13.HOG0007680	NA	Vespula vulgaris	DE in focal species only
L5	LOC127062533	-0.48289719091687666	-0.48289719091687666	0.14762528426896349	0.0010712970424283886	0.011348367953882442	PROTEIN_CODING	N13.HOG0005621	NA	Vespula vulgaris	DE in focal species only
L5	LOC127062534	-1.2365033182187644	-1.2365033182187644	0.30858855243538996	6.150415076556077e-5	0.0011775962460432022	PROTEIN_CODING	N13.HOG0003638	NA	Vespula vulgaris	DE in focal species only
L5	LOC127062539	-1.3043692887408962	-1.3043692887408962	0.3276060607735449	6.847665665639053e-5	0.0012889986247184868	PROTEIN_CODING	N13.HOG0002281	NA	Vespula vulgaris	DE in focal species only
L5	LOC127062540	-0.7117421017281288	-0.7117421017281288	0.1081969575919712	4.761515542770485e-11	7.763144947134304e-9	PROTEIN_CODING	N13.HOG0007574	NA	Vespula vulgaris	DE in focal species only
L5	LOC127062541	-1.862849323544799	-1.862849323544799	0.5281643001088979	4.202551779031257e-4	0.005444298465273485	PROTEIN_CODING	N13.HOG0003047	NA	Vespula vulgaris	DE in focal species only
L5	LOC127062542	0.8612336471680496	0.8612336471680496	0.30202891746773286	0.00435143069475399	0.033420149838863544	PROTEIN_CODING	NA	NA	Vespula vulgaris	No N13 HOG
L5	LOC127062545	1.1399771096243092	1.1399771096243092	0.29614002133874767	1.1838186905422105e-4	0.0019789141393730097	PROTEIN_CODING	N13.HOG0009478	NA	Vespula vulgaris	DE in focal species only
L5	LOC127062557	-2.0814145561135033	-2.0814145561135033	0.5355742876404241	1.0177416205342053e-4	0.0017600340123290507	PROTEIN_CODING	N13.HOG0000556	NA	Vespula vulgaris	DE in focal species only
L5	LOC127062562	0.44492182222126914	0.44492182222126914	0.14604818762917188	0.002315962150669285	0.020735505459105602	PROTEIN_CODING	N13.HOG0008659	NA	Vespula vulgaris	DE in focal species only
L5	LOC127062567	-1.2498254715842085	-1.2498254715842085	0.32524967719601194	1.217056603331758e-4	0.002030105319166545	PROTEIN_CODING	N13.HOG0003078	NA	Vespula vulgaris	DE in focal species only
L5	LOC127062568	-1.0777654309807336	-1.0777654309807336	0.2485667948925475	1.4515254542977805e-5	3.592265265739822e-4	PROTEIN_CODING	N13.HOG0008057	NA	Vespula vulgaris	DE in focal species only
L5	LOC127062570	-0.6962513801563874	-0.6962513801563874	0.26014593417974874	0.007442049979363304	0.04984207661650563	PROTEIN_CODING	N13.HOG0002736	NA	Vespula vulgaris	DE in focal species only
L5	LOC127062571	-1.0208951816344816	-1.0208951816344816	0.2102669650659948	1.2024505886736032e-6	4.470007520480364e-5	PROTEIN_CODING	N13.HOG0008055	NA	Vespula vulgaris	DE in focal species only
L5	LOC127062572	-2.6450757007383934	-2.6450757007383934	0.8890081186458495	0.002926915763672828	0.024773695790683847	PROTEIN_CODING	N13.HOG0010597	NA	Vespula vulgaris	DE in focal species only
L5	LOC127062579	1.122746217916475	1.122746217916475	0.20118670635713132	2.3966505933846045e-8	1.680306338147459e-6	PROTEIN_CODING	N13.HOG0004407	NA	Vespula vulgaris	DE in focal species only
L5	LOC127062581	-0.7686794029046174	-0.7686794029046174	0.1298027642793537	3.1823697075355694e-9	3.0839694460638767e-7	PROTEIN_CODING	N13.HOG0009160	NA	Vespula vulgaris	DE in focal species only
L5	LOC127062582	-0.7576358680132477	-0.7576358680132477	0.19269667895102977	8.432846236480163e-5	0.0015167441162235718	PROTEIN_CODING	N13.HOG0002681	NA	Vespula vulgaris	DE in focal species only
L5	LOC127062584	0.4770742356905611	0.4770742356905611	0.1696552983881601	0.004923131258613108	0.03673013061764702	PROTEIN_CODING	N13.HOG0006192	NA	Vespula vulgaris	DE in focal species only
L5	LOC127062585	-0.8469692071772777	-0.8469692071772777	0.15261368355905416	2.860632000611577e-8	1.946295056013033e-6	PROTEIN_CODING	N13.HOG0005983	NA	Vespula vulgaris	DE in focal species only
L5	LOC127062591	0.6269433915751523	0.6269433915751523	0.18767182369609012	8.35865049331315e-4	0.0093962050454821	PROTEIN_CODING	N13.HOG0007043	NA	Vespula vulgaris	DE in focal species only
L5	LOC127062592	-1.9583852779546624	-1.9583852779546624	0.32527917654345145	1.7374045982483452e-9	1.8230422100336266e-7	PROTEIN_CODING	N13.HOG0005730	NA	Vespula vulgaris	DE in focal species only
L5	LOC127062593	-0.4306710179430184	-0.4306710179430184	0.09055665669178337	1.9764403995508513e-6	6.794273643569439e-5	PROTEIN_CODING	N13.HOG0005465	NA	Vespula vulgaris	DE in focal species only
L5	LOC127062594	-0.6988685896473564	-0.6988685896473564	0.23175253292059647	0.00256487222139108	0.022386501706951115	PROTEIN_CODING	N13.HOG0006803	NA	Vespula vulgaris	DE in focal species only
L5	LOC127062599	0.8409774846019421	0.8409774846019421	0.20665402031825575	4.711516815814697e-5	9.444475017622578e-4	PROTEIN_CODING	N13.HOG0009309	NA	Vespula vulgaris	DE in focal species only
L5	LOC127062601	0.5977316390137282	0.5977316390137282	0.1303575406666875	4.5328164950129844e-6	1.3648545566515588e-4	PROTEIN_CODING	N13.HOG0001449	NA	Vespula vulgaris	DE in focal species only
L5	LOC127062603	0.7907255357738172	0.7907255357738172	0.19296925404708956	4.173183341997829e-5	8.56108992200202e-4	PROTEIN_CODING	N13.HOG0010657	NA	Vespula vulgaris	DE in focal species only
L5	LOC127062604	0.7529477453321143	0.7529477453321143	0.22546090989572493	8.390116084135026e-4	0.009417730952553298	PROTEIN_CODING	N13.HOG0010263	NA	Vespula vulgaris	DE in focal species only
L5	LOC127062605	0.3768518950278949	0.3768518950278949	0.1140488536884066	9.521308725948736e-4	0.01037986408280947	PROTEIN_CODING	N13.HOG0010129	NA	Vespula vulgaris	DE in focal species only
L5	LOC127062606	-1.298990029527056	-1.298990029527056	0.20397623679906696	1.9108495306620088e-10	2.667374183048599e-8	PROTEIN_CODING	N13.HOG0008787	NA	Vespula vulgaris	DE in focal species only
L5	LOC127062608	-1.0034037920636916	-1.0034037920636916	0.3425901886876973	0.0034019134937719833	0.027772383020913137	PROTEIN_CODING	N13.HOG0005791	NA	Vespula vulgaris	DE in focal species only
L5	LOC127062609	-0.6717279782582537	-0.6717279782582537	0.23753873694748223	0.004685925593464501	0.03535287938168015	PROTEIN_CODING	N13.HOG0001884	NA	Vespula vulgaris	DE in focal species only
L5	LOC127062612	-1.1501934362744501	-1.1501934362744501	0.26720873832907033	1.6738190197642532e-5	4.0441186258154756e-4	PROTEIN_CODING	N13.HOG0005223	NA	Vespula vulgaris	DE in focal species only
L5	LOC127062613	0.6713843055343789	0.6713843055343789	0.16091053057622043	3.0139796473259925e-5	6.571512380926501e-4	PROTEIN_CODING	N13.HOG0007140	NA	Vespula vulgaris	DE in focal species only
L5	LOC127062615	0.8649981435091737	0.8649981435091737	0.23068830451105762	1.770884595652937e-4	0.002739138678106801	PROTEIN_CODING	N13.HOG0011523	NA	Vespula vulgaris	DE in focal species only
L5	LOC127062619	-0.35687568908271455	-0.35687568908271455	0.09203406293440966	1.0547121895572238e-4	0.0018118532021824012	PROTEIN_CODING	N13.HOG0007528	NA	Vespula vulgaris	DE in focal species only
L5	LOC127062620	0.406119518044172	0.406119518044172	0.1353342964024891	0.002692167343999826	0.02319767666452784	PROTEIN_CODING	N13.HOG0009874	NA	Vespula vulgaris	DE in focal species only
L5	LOC127062623	0.8742226374348346	0.8742226374348346	0.2930443996939081	0.002852115045777684	0.024279523422450072	PROTEIN_CODING	N13.HOG0004734	NA	Vespula vulgaris	DE in focal species only
L5	LOC127062626	-0.7714416743555995	-0.7714416743555995	0.1774031016748664	1.3705671971942134e-5	3.423276765392446e-4	PROTEIN_CODING	N13.HOG0004011	NA	Vespula vulgaris	DE in focal species only
L5	LOC127062632	-0.851109391535606	-0.851109391535606	0.15105118963979566	1.7548966831191905e-8	1.2809714707637825e-6	PROTEIN_CODING	N13.HOG0008476	NA	Vespula vulgaris	DE in focal species only
L5	LOC127062633	0.7998760173946409	0.7998760173946409	0.18885760141733937	2.282068796756416e-5	5.201503652389044e-4	PROTEIN_CODING	N13.HOG0002680	NA	Vespula vulgaris	DE in focal species only
L5	LOC127062635	1.4732595220357236	1.4732595220357236	0.3647923187894874	5.3765349482494205e-5	0.0010495901882946496	PROTEIN_CODING	N13.HOG0011162	NA	Vespula vulgaris	DE in focal species only
L5	LOC127062638	-2.214910662219627	-2.214910662219627	0.6475014307362804	6.245929769874936e-4	0.007472740089466319	PROTEIN_CODING	N13.HOG0000359	NA	Vespula vulgaris	DE in focal species only
L5	LOC127062640	-0.7328694522119373	-0.7328694522119373	0.2284023518729824	0.0013334704299395167	0.01344838082797238	PROTEIN_CODING	N13.HOG0002619	NA	Vespula vulgaris	DE in focal species only
L5	LOC127062643	-1.1872647672849692	-1.1872647672849692	0.3362346001146913	4.138968238984846e-4	0.005376504162887091	PROTEIN_CODING	N13.HOG0000338	NA	Vespula vulgaris	DE in focal species only
L5	LOC127062644	-1.8332410198772149	-1.8332410198772149	0.26519551760131294	4.7521194941925784e-12	1.028544107108901e-9	PROTEIN_CODING	N13.HOG0006871	NA	Vespula vulgaris	DE in focal species only
L5	LOC127062645	-0.8356921060102687	-0.8356921060102687	0.1356199858411645	7.182598592442982e-10	8.48229390428466e-8	PROTEIN_CODING	N13.HOG0002618	NA	Vespula vulgaris	DE in focal species only
L5	LOC127062647	1.2796728660054189	1.2796728660054189	0.45642542987573553	0.005052232950426665	0.03745937054363852	PROTEIN_CODING	N13.HOG0003530	NA	Vespula vulgaris	DE in focal species only
L5	LOC127062649	-1.1917848073184487	-1.1917848073184487	0.23648391470202781	4.665009748887557e-7	2.0474920174909553e-5	PROTEIN_CODING	N13.HOG0007628	NA	Vespula vulgaris	DE in focal species only
L5	LOC127062650	-0.5428980645227182	-0.5428980645227182	0.18664965957608703	0.0036299590269746737	0.029200439631910487	PROTEIN_CODING	N13.HOG0004710	NA	Vespula vulgaris	DE in focal species only
L5	LOC127062652	0.6099173713038688	0.6099173713038688	0.13164320695390483	3.6021416849168905e-6	1.132377718540827e-4	PROTEIN_CODING	N13.HOG0002938	NA	Vespula vulgaris	DE in focal species only
L5	LOC127062653	0.7494734615532229	0.7494734615532229	0.18282205692191894	4.1409808561568065e-5	8.509078690795517e-4	PROTEIN_CODING	N13.HOG0006926	NA	Vespula vulgaris	DE in focal species only
L5	LOC127062661	0.6223572150717888	0.6223572150717888	0.1921280793865484	0.001198306249269297	0.012390289318980155	PROTEIN_CODING	N13.HOG0011499	NA	Vespula vulgaris	DE in focal species only
L5	LOC127062663	-1.0895840428702952	-1.0895840428702952	0.28109147305298104	1.0607370175572487e-4	0.0018211957450696842	PROTEIN_CODING	N13.HOG0005982	NA	Vespula vulgaris	DE in focal species only
L5	LOC127062667	0.6680312109844418	0.6680312109844418	0.2028299411376388	9.8929602026922e-4	0.010679836682557422	PROTEIN_CODING	N13.HOG0006836	NA	Vespula vulgaris	DE in focal species only
L5	LOC127062668	-1.113624843343995	-1.113624843343995	0.3320607539388388	7.974510552699725e-4	0.009052643393870642	PROTEIN_CODING	N13.HOG0007573	NA	Vespula vulgaris	DE in focal species only
L5	LOC127062669	0.8780356914203192	0.8780356914203192	0.22460973908789053	9.261712419392473e-5	0.0016376858868995775	PROTEIN_CODING	N13.HOG0011020	NA	Vespula vulgaris	DE in focal species only
L5	LOC127062670	0.927336426448844	0.927336426448844	0.22006445965987037	2.509640962380732e-5	5.611730644390436e-4	PROTEIN_CODING	N13.HOG0003153	NA	Vespula vulgaris	DE in focal species only
L5	LOC127062673	-0.5640110936256764	-0.5640110936256764	0.20551661581972286	0.006062944600625355	0.04287545454253709	PROTEIN_CODING	N13.HOG0005606	NA	Vespula vulgaris	DE in focal species only
L5	LOC127062679	0.768098437466241	0.768098437466241	0.1879734712008603	4.38483375834127e-5	8.904122373345636e-4	PROTEIN_CODING	N13.HOG0008561	NA	Vespula vulgaris	DE in focal species only
L5	LOC127062680	1.0633462984946103	1.0633462984946103	0.21350465776054225	6.344115804287215e-7	2.6153007629280944e-5	PROTEIN_CODING	N13.HOG0010606	NA	Vespula vulgaris	DE in focal species only
L5	LOC127062684	0.8965307716996985	0.8965307716996985	0.2236759987773475	6.119182762391621e-5	0.0011724595769100638	PROTEIN_CODING	N13.HOG0008649	NA	Vespula vulgaris	DE in focal species only
L5	LOC127062691	-1.1880842303321246	-1.1880842303321246	0.18224437953253408	7.069196289179916e-11	1.1033274751037135e-8	PROTEIN_CODING	N13.HOG0007202	NA	Vespula vulgaris	DE in focal species only
L5	LOC127062692	-1.3103870950324754	-1.3103870950324754	0.2203193963107928	2.7198599628685147e-9	2.6817819233883554e-7	PROTEIN_CODING	N13.HOG0010165	TRUE	Vespula vulgaris	DE in both species
L5	LOC127062693	-1.230829398711818	-1.230829398711818	0.3478961961916947	4.032900842876147e-4	0.005265147846947888	PROTEIN_CODING	N13.HOG0004794	NA	Vespula vulgaris	DE in focal species only
L5	LOC127062695	-1.704883163031651	-1.704883163031651	0.4039004167119704	2.431688329913874e-5	5.47685336031871e-4	PROTEIN_CODING	N13.HOG0002608	NA	Vespula vulgaris	DE in focal species only
L5	LOC127062701	-0.3031190954962985	-0.3031190954962985	0.11072236599476225	0.0061879875926957265	0.04355148575606992	PROTEIN_CODING	N13.HOG0007216	NA	Vespula vulgaris	DE in focal species only
L5	LOC127062703	-0.5105628729357495	-0.5105628729357495	0.13050000553895794	9.139889896417303e-5	0.0016189098391378672	PROTEIN_CODING	N13.HOG0006972	NA	Vespula vulgaris	DE in focal species only
L5	LOC127062704	-1.6036675301863348	-1.6036675301863348	0.2316234816741573	4.4031890981846114e-12	9.645414113602914e-10	PROTEIN_CODING	N13.HOG0004499	NA	Vespula vulgaris	DE in focal species only
L5	LOC127062706	-1.3406688829406948	-1.3406688829406948	0.24587442498272394	4.9622751801821006e-8	3.1357742588255515e-6	PROTEIN_CODING	N13.HOG0005121	NA	Vespula vulgaris	DE in focal species only
L5	LOC127062709	-0.3547182783536816	-0.3547182783536816	0.10321386688282148	5.887804134066481e-4	0.0071141532231072105	PROTEIN_CODING	N13.HOG0008062	NA	Vespula vulgaris	DE in focal species only
L5	LOC127062714	0.5503035379942465	0.5503035379942465	0.14672877895787914	1.7649548547601018e-4	0.002734051512917407	PROTEIN_CODING	N13.HOG0008053	NA	Vespula vulgaris	DE in focal species only
L5	LOC127062717	0.3954903809636202	0.3954903809636202	0.10915500584354215	2.9098102596212806e-4	0.0040691488903006464	PROTEIN_CODING	N13.HOG0007217	NA	Vespula vulgaris	DE in focal species only
L5	LOC127062720	-0.8863334687841423	-0.8863334687841423	0.3309225109158912	0.007398108171836206	0.04965485504247666	PROTEIN_CODING	N13.HOG0003102	NA	Vespula vulgaris	DE in focal species only
L5	LOC127062730	1.0241160277725907	1.0241160277725907	0.23045834753538197	8.837445569943277e-6	2.3744136847479952e-4	PROTEIN_CODING	N13.HOG0002753	NA	Vespula vulgaris	DE in focal species only
L5	LOC127062735	0.731045711948711	0.731045711948711	0.2413600173175191	0.0024547837802738363	0.02166942856998126	PROTEIN_CODING	N13.HOG0004824	NA	Vespula vulgaris	DE in focal species only
L5	LOC127062741	0.3193723402476545	0.3193723402476545	0.11927937495058562	0.007417048565231843	0.049744355730411534	PROTEIN_CODING	N13.HOG0008063	NA	Vespula vulgaris	DE in focal species only
L5	LOC127062749	-1.3612946690282086	-1.3612946690282086	0.42362917431076474	0.0013116842069226487	0.013283208276103861	PROTEIN_CODING	N13.HOG0003808	NA	Vespula vulgaris	DE in focal species only
L5	LOC127062750	-0.6729875059371179	-0.6729875059371179	0.23314813326418454	0.003895239739499988	0.030752987053668055	PROTEIN_CODING	N13.HOG0011987	NA	Vespula vulgaris	DE in focal species only
L5	LOC127062757	0.7028571711504952	0.7028571711504952	0.16452354923521245	1.936612019094428e-5	4.55676005311014e-4	PROTEIN_CODING	N13.HOG0009559	NA	Vespula vulgaris	DE in focal species only
L5	LOC127062770	1.756181255221341	1.756181255221341	0.6505893477221507	0.006947092761759884	0.047380270989789246	PROTEIN_CODING	N13.HOG0003381	NA	Vespula vulgaris	DE in focal species only
L5	LOC127062773	0.9275838808633412	0.9275838808633412	0.29205824937927566	0.001493088246998223	0.014692209454983491	PROTEIN_CODING	N13.HOG0004510	NA	Vespula vulgaris	DE in focal species only
L5	LOC127062774	1.5827427188027976	1.5827427188027976	0.36752063692983844	1.658271488446275e-5	4.0174925241538885e-4	ncRNA	NA	NA	Vespula vulgaris	Non-coding RNA
L5	LOC127062775	-0.7885750216725539	-0.7885750216725539	0.1807365310396033	1.2822105646078198e-5	3.243011231771521e-4	PROTEIN_CODING	N13.HOG0004972	NA	Vespula vulgaris	DE in focal species only
L5	LOC127062781	0.679186816743128	0.679186816743128	0.24126386325286095	0.004875896667346654	0.036460930442065664	PROTEIN_CODING	N13.HOG0009727	NA	Vespula vulgaris	DE in focal species only
L5	LOC127062782	0.4006535811555801	0.4006535811555801	0.14237611621649057	0.004892154225094732	0.03656121601774861	PROTEIN_CODING	N13.HOG0009133	NA	Vespula vulgaris	DE in focal species only
L5	LOC127062785	1.6047326573277754	1.6047326573277754	0.20099694515156685	1.4182008419430736e-15	6.882484367173426e-13	PROTEIN_CODING	N13.HOG0000348	NA	Vespula vulgaris	DE in focal species only
L5	LOC127062791	1.9140618859869718	1.9140618859869718	0.6751580583048274	0.004582806723889908	0.03477156321907821	PROTEIN_CODING	N13.HOG0010947	NA	Vespula vulgaris	DE in focal species only
L5	LOC127062792	0.7915365957879418	0.7915365957879418	0.20745639356950488	1.359426790156377e-4	0.0022187302509441365	PROTEIN_CODING	N13.HOG0005816	NA	Vespula vulgaris	DE in focal species only
L5	LOC127062796	1.041264391606401	1.041264391606401	0.2834439677544134	2.3914171822175166e-4	0.003483819243081325	ncRNA	NA	NA	Vespula vulgaris	Non-coding RNA
L5	LOC127062798	-1.9760270385625383	-1.9760270385625383	0.3154399954404211	3.7437990780968986e-10	4.755773233808244e-8	PROTEIN_CODING	N13.HOG0002155	NA	Vespula vulgaris	DE in focal species only
L5	LOC127062803	0.9513770463620663	0.9513770463620663	0.22268195841015512	1.934167222855025e-5	4.5527320784125974e-4	PROTEIN_CODING	N13.HOG0002877	NA	Vespula vulgaris	DE in focal species only
L5	LOC127062804	-1.469629865797511	-1.469629865797511	0.4425148965610697	8.966802049717157e-4	0.009905376363339035	PROTEIN_CODING	N13.HOG0008014	NA	Vespula vulgaris	DE in focal species only
L5	LOC127062811	2.741640474706432	2.741640474706432	0.3088947378087188	6.95283967497893e-19	5.998562429588072e-16	PROTEIN_CODING	N13.HOG0004662	NA	Vespula vulgaris	DE in focal species only
L5	LOC127062819	-0.7288568672261825	-0.7288568672261825	0.16829374698562805	1.4852725580733543e-5	3.6597445760571453e-4	PROTEIN_CODING	N13.HOG0007943	NA	Vespula vulgaris	DE in focal species only
L5	LOC127062823	-0.9976693347349034	-0.9976693347349034	0.297994009587034	8.141141173841693e-4	0.00920144482235623	PROTEIN_CODING	N13.HOG0002216	NA	Vespula vulgaris	DE in focal species only
L5	LOC127062824	-0.7929146109028049	-0.7929146109028049	0.23846629578052475	8.83996825177399e-4	0.009786511278982299	PROTEIN_CODING	N13.HOG0004729	NA	Vespula vulgaris	DE in focal species only
L5	LOC127062828	-1.1687388030041077	-1.1687388030041077	0.2268049829801906	2.5627524535015916e-7	1.2292900147228716e-5	PROTEIN_CODING	N13.HOG0005617	NA	Vespula vulgaris	DE in focal species only
L5	LOC127062832	-2.0002747590889687	-2.0002747590889687	0.3038442915145597	4.6035754456471654e-11	7.585275849674022e-9	PROTEIN_CODING	N13.HOG0010071	NA	Vespula vulgaris	DE in focal species only
L5	LOC127062842	0.7523004329873871	0.7523004329873871	0.17696455435470754	2.1268871844454602e-5	4.916932568789844e-4	PROTEIN_CODING	N13.HOG0010125	NA	Vespula vulgaris	DE in focal species only
L5	LOC127062847	-0.9416378641877391	-0.9416378641877391	0.24090462270997431	9.277184836918992e-5	0.0016399549450760785	PROTEIN_CODING	N13.HOG0006266	NA	Vespula vulgaris	DE in focal species only
L5	LOC127062855	-1.344668961910573	-1.344668961910573	0.45609273446767556	0.0031959311076483676	0.02647350960726781	PROTEIN_CODING	N13.HOG0007732	NA	Vespula vulgaris	DE in focal species only
L5	LOC127062856	2.004221131685232	2.004221131685232	0.30071271259625454	2.6483978665094647e-11	4.621156704265026e-9	PROTEIN_CODING	N13.HOG0001727	NA	Vespula vulgaris	DE in focal species only
L5	LOC127062860	0.4372112610476355	0.4372112610476355	0.11521286897767334	1.4775494184940245e-4	0.002371638624754827	PROTEIN_CODING	N13.HOG0006273	TRUE	Vespula vulgaris	DE in both species
L5	LOC127062862	0.7660912806469939	0.7660912806469939	0.17426445766101356	1.1019192264492891e-5	2.843748172354672e-4	PROTEIN_CODING	N13.HOG0010608	NA	Vespula vulgaris	DE in focal species only
L5	LOC127062865	1.8826673842673765	1.8826673842673765	0.6147544089547525	0.002195179420061652	0.019900781555077306	PROTEIN_CODING	N13.HOG0001447	NA	Vespula vulgaris	DE in focal species only
L5	LOC127062867	1.60694143366797	1.60694143366797	0.4442891036865697	2.981727040851002e-4	0.0041426732347032555	PROTEIN_CODING	N13.HOG0001446	NA	Vespula vulgaris	DE in focal species only
L5	LOC127062871	-1.2717556310657565	-1.2717556310657565	0.39169079658110767	0.001166957672758195	0.012148328593328902	PROTEIN_CODING	N13.HOG0011012	NA	Vespula vulgaris	DE in focal species only
L5	LOC127062879	0.4168209404144832	0.4168209404144832	0.1431393468039501	0.003591293622198108	0.02893812131582593	PROTEIN_CODING	N13.HOG0002750	NA	Vespula vulgaris	DE in focal species only
L5	LOC127062880	-1.1972844920943388	-1.1972844920943388	0.29154654822102133	4.014098486457828e-5	8.300524959446984e-4	PROTEIN_CODING	N13.HOG0004752	NA	Vespula vulgaris	DE in focal species only
L5	LOC127062881	1.5588677838200955	1.5588677838200955	0.2332297007705223	2.327760556485226e-11	4.155052593326128e-9	PROTEIN_CODING	N13.HOG0009494	NA	Vespula vulgaris	DE in focal species only
L5	LOC127062883	-0.6317600567471761	-0.6317600567471761	0.1589902939028581	7.080147658999482e-5	0.0013199418135706176	PROTEIN_CODING	N13.HOG0005943	NA	Vespula vulgaris	DE in focal species only
L5	LOC127062885	-1.578388354045986	-1.578388354045986	0.30062840784783074	1.5185437260493995e-7	7.987205687953989e-6	PROTEIN_CODING	N13.HOG0005364	NA	Vespula vulgaris	DE in focal species only
L5	LOC127062888	0.6485243192584638	0.6485243192584638	0.17007497354166148	1.3719720046591653e-4	0.0022350945970474176	PROTEIN_CODING	N13.HOG0011976	NA	Vespula vulgaris	DE in focal species only
L5	LOC127062890	5.01487532617858	5.01487532617858	0.5930314431613224	2.759011404037304e-17	1.9475485272271506e-14	PROTEIN_CODING	N13.HOG0010828	NA	Vespula vulgaris	DE in focal species only
L5	LOC127062892	2.4976594742108973	2.4976594742108973	0.558670797988314	7.795751207211539e-6	2.1370541636785807e-4	PROTEIN_CODING	N13.HOG0006046	NA	Vespula vulgaris	DE in focal species only
L5	LOC127062903	1.9513226404213755	1.9513226404213755	0.5357203560391604	2.7007889435001113e-4	0.003843209500800712	PROTEIN_CODING	N13.HOG0010130	TRUE	Vespula vulgaris	DE in both species
L5	LOC127062905	-1.9488818059288777	-1.9488818059288777	0.5021024219182992	1.0383859788452174e-4	0.001786276938075525	PROTEIN_CODING	N13.HOG0000023	NA	Vespula vulgaris	DE in focal species only
L5	LOC127062907	-0.49790008477180353	-0.49790008477180353	0.18227390421102518	0.0063026888520639	0.044108880814838367	PROTEIN_CODING	N13.HOG0006761	NA	Vespula vulgaris	DE in focal species only
L5	LOC127062913	5.287866484021202	5.287866484021202	0.6927717454144563	2.2950771459794318e-14	8.64033952448184e-12	PROTEIN_CODING	N13.HOG0004647	NA	Vespula vulgaris	DE in focal species only
L5	LOC127062915	-0.5456093704648489	-0.5456093704648489	0.18610472340659923	0.0033707634021435976	0.027586967195567323	PROTEIN_CODING	N13.HOG0006190	NA	Vespula vulgaris	DE in focal species only
L5	LOC127062931	-0.9442614846236331	-0.9442614846236331	0.2809633922235004	7.771736360912615e-4	0.008873414765290811	PROTEIN_CODING	N13.HOG0010684	NA	Vespula vulgaris	DE in focal species only
L5	LOC127062933	-1.3172980452309344	-1.3172980452309344	0.36437196602919664	3.000506218742045e-4	0.0041641073569217675	PROTEIN_CODING	N13.HOG0004862	NA	Vespula vulgaris	DE in focal species only
L5	LOC127062939	0.4969885114261134	0.4969885114261134	0.11535325980337396	1.644363990114625e-5	3.994704823540879e-4	PROTEIN_CODING	N13.HOG0007779	NA	Vespula vulgaris	DE in focal species only
L5	LOC127062942	1.2639620101327937	1.2639620101327937	0.23132942524104125	4.657727889785252e-8	2.9827705263678377e-6	PROTEIN_CODING	N13.HOG0008245	NA	Vespula vulgaris	DE in focal species only
