tx	gene_id	Pd103	Pd105	Pd106	Pd11	Pd110	Pd112	Pd115	Pd119	Pd12	Pd120	Pd122	Pd123	Pd128	Pd13	Pd130	Pd134	Pd137	Pd14	Pd142	Pd143	Pd149	Pd15	Pd150	Pd152	Pd16	Pd17	Pd19	Pd2	Pd20	Pd21	Pd22	Pd23	Pd24	Pd25	Pd26	Pd27	Pd28	Pd29	Pd3	Pd30	Pd31	Pd32	Pd33	Pd34	Pd35	Pd36	Pd37	Pd38	Pd40	Pd43	Pd45	Pd46	Pd49	Pd5	Pd51	Pd52	Pd55	Pd56	Pd57	Pd58	Pd6	Pd63	Pd66	Pd69	Pd7	Pd72	Pd75	Pd77	Pd8	Pd80	Pd84	Pd86	Pd87	Pd9	Pd93	Pd95	Pd98
XM_015323198.1	LOC107067575	25.069084	24.723885	25.282111	18.51834	10.915134	17.610119	20.389578	11.45878	25.878065	12.335974	16.936226	19.793287	13.862164	14.014717	15.221963	30.174913	24.477074	14.259693	17.637855	28.553171	18.385963	10.135395	15.068492	4.167353	14.057681	20.243729	10.236479	2.027526	8.184945	5.455799	16.59055	15.954147	13.411876	13.992404	31.598451	2.950404	1.436958	2.742268	8.938665	1.520477	11.48074	10.336559	8.950826	4.920095	23.417718	11.420694	10.909691	16.055281	11.512007	16.064834	6.883072	9.527484	9.965167	9.948534	11.047416	9.397678	6.611536	11.465237	9.511498	15.036212	12.550978	12.575952	15.228286	32.41729	10.296311	21.598544	3.657372	1.731967	13.69703	6.453775	1.393657	11.619871	20.069669	16.180565	13.850564	10.837799	31.248312
XM_015323193.1	LOC107067575	0.248463	3.237184	1.514271	1.129868	0.181465	0.51578	0.69361	0	0.331945	0.241251	0.758324	0.729792	0.173702	1.788919	0.240552	1.837193	0.140151	1.235503	1.782029	1.328115	0.364579	0.232982	0.862035	0	0	0.181077	0.710492	0	0	0	0.552651	1.089273	0	0.206001	2.435464	0	0	0	0	1.937407	0.799649	0.145023	0	0.163887	0.206427	0	0.178253	0.178851	0.913518	1.798952	0	0.384834	1.399831	0	0.367935	0.0924	0	0	0	0	0.262505	0	0.400488	2.659186	0.698204	4.024998	0	0	0.415054	0	0	0.581573	0.772187	0	0.715353	0	0.469246
XM_015323194.1	LOC107067575	1.512568	2.156068	4.013727	2.594636	0.617389	0.897275	2.068019	0	4.679363	1.402665	1.228477	0.527202	0.660922	1.387419	0.354657	2.649425	1.131196	0	0	1.742966	3.515549	0	3.309853	0	0.813135	0.337014	0	0.428944	1.049513	0	0	0.54462	1.100165	0.509189	1.65762	0	0	0	0.454236	0	2.562889	0.205669	2.154808	0	0.952194	0	0.990802	4.002289	0	0.747252	0.335865	0.467606	0	0.649547	0.89637	0.352439	0.364157	0.440948	0.788742	1.377896	1.858025	0.53293	0	5.589552	1.65345	5.605015	0	0	0	2.454792	0	0.798465	1.803658	2.228699	0	0	0
XM_015323098.1	LOC107067508	0.171162	0.145809	0.470721	0.177487	0.175676	0.202099	0.182612	0.091448	0.154349	0.116013	0.025161	0.086528	0.038619	0.391614	0.085697	0.133972	0	0.174164	0.508241	0.132826	0.049665	0.086341	0.627801	0.126516	0.161769	0.139463	0.094095	0.235701	0	0.054492	0.073819	0.056356	0.110721	0.092838	0.322026	0.053605	0.021592	0.118858	0.199052	0.069497	0.124371	0.224012	0.083198	0	0.065471	0	0.134648	0.189273	0.07275	0.127086	0.041152	0.085412	0.144289	0.083944	0.045143	0.020791	0.113788	0	0.054061	0	0.081099	0.191311	0.117263	0.379695	0.075967	0.272593	0.069208	0.014904	0.052348	0.039937	0.054327	0.093261	0.23173	0.214172	0.029493	0.120133	0.095672
XM_015323159.1	LOC107067550	0	4.194544	4.009564	3.101619	1.758012	3.177593	3.143821	2.523775	4.513552	1.449976	1.582027	3.005433	2.547372	8.152882	0	2.403573	2.257176	5.114464	7.098595	4.813411	2.536074	2.620363	9.98538	0.876889	1.37729	3.620512	0.284927	0.233119	1.621906	0.445797	0.951316	3.678364	2.154586	4.488812	10.93075	0.268535	0.078882	0.374817	1.652226	0.174253	3.393384	1.212817	1.654214	0.536657	2.33904	0	3.159947	5.016677	5.143013	4.559714	1.444143	2.197094	2.263056	0.950496	1.253849	1.583357	0.885802	1.530418	0	0.682276	1.866193	2.917739	1.912743	6.763478	0	6.469562	0.964096	0.136172	0	1.898362	0.074221	1.436589	2.056724	1.320643	3.643153	0	2.215633
XM_015323158.1	LOC107067550	4.074383	3.078204	3.436005	1.097328	0.901513	0.344625	0.436014	0	3.528283	0.463933	0	2.324513	0	2.031258	4.311986	1.953691	0	0.384197	3.173789	1.18634	1.760749	0.581395	1.24098	0	1.142567	0	2.24673	0.226231	0.509093	0	0	0.473938	0	1.594755	6.796174	0	0	0	0.155433	0	0	0	0.232885	0	0.263495	1.250464	1.787996	6.452713	0.974196	4.254156	0.198994	0.240529	1.542807	0	0.360084	0	0	0	0.623538	1.832263	0	0	0	5.695915	1.540221	1.379781	0	0	1.864801	0	0	0	0	1.278922	0	0.641316	1.28153
XR_001475880.1	LOC107067551	0.099593	0.113085	0.057649	0.129194	0.087628	0.029417	0.121493	0	0.149813	0.05407	0	0.067145	0.089899	1.284151	0.100429	0.062342	0.179714	0.086993	0.069581	0.092841	0.057785	0	0.109409	0.073526	0.026906	0.027068	0	0	0.333965	0.031721	0.085923	1.37751	0.064422	1.244389	1.250542	0.124743	0.175711	0.068463	0.046361	0.080853	0.028984	0.228115	0.024229	0.025112	0.038174	0.030885	0.10442	0.055167	0	0.148121	0.0719	0.049768	0.024009	0.048917	0	0	0	0.503147	0.071629	0.230987	0.157398	0.608924	0.102487	0.12641	0.117947	0.057802	0.120683	0.017325	0.030652	0.023242	0.063211	0	0.508941	0.05545	0.137228	0.034963	0.222674
XR_001475885.1	LOC107067554	8.007852	10.577326	9.247993	13.123041	1.917642	1.656529	3.725357	2.052708	10.205435	1.868759	2.089225	5.858818	5.772288	4.415262	10.062204	5.051301	3.305407	4.419837	6.741721	6.727328	3.07797	0.604057	3.709815	0	2.629338	2.450498	1.627982	0	1.457465	1.756936	2.551354	5.450714	0.353956	4.846912	7.933626	0.913237	0.264878	0.253715	1.309669	0.88426	2.025325	2.156607	3.610959	1.772636	5.926179	0.69024	3.883939	5.60728	0.945033	5.494988	2.709073	4.062117	1.367299	3.370259	1.84129	2.498957	1.252938	3.370292	2.980191	3.114852	3.555688	5.472298	3.568766	7.591908	1.960051	9.45027	1.673742	0.359081	2.407451	1.780864	0	2.549904	6.606373	4.815132	4.437394	4.218741	4.045818
XM_015323161.1	LOC107067552	13.202594	24.411944	26.760287	37.295166	6.963557	9.936896	13.081931	10.626142	29.309563	10.449155	9.855356	21.781584	5.995495	17.166302	4.704081	19.083672	3.601665	17.89749	19.214047	23.222085	13.975796	11.015976	9.922909	3.667574	11.024446	16.593195	9.601881	4.817975	11.352336	4.606941	8.045179	12.698577	7.474394	14.522973	27.100888	6.623072	3.165586	3.716731	12.156816	3.48698	10.82501	4.115242	9.017979	4.143882	8.130441	4.669845	14.591889	20.621346	13.399837	17.122525	12.03451	16.443908	11.460345	10.929063	8.121744	11.223834	6.902486	4.611015	2.625748	6.616431	11.786283	4.313797	6.259818	26.597499	10.621809	29.480668	8.557551	5.287337	11.260645	7.736773	1.740211	7.158879	7.022962	19.479603	7.688071	4.416769	10.905589
XR_001475882.1	LOC107067553	6.573977	3.578675	4.011946	8.378732	0.476998	1.186543	1.252719	0.494774	2.728995	0.836032	0.827201	1.539582	3.424989	1.309315	5.405826	3.689825	5.372212	1.153614	1.869845	4.110392	0.59732	1.041322	0	0.184686	0.264635	0	0	0.207452	0.230883	1.539722	1.358768	2.770053	0.938712	2.091041	2.997704	0.482014	0	0.171235	0.198556	1.04698	0.736423	0.511388	0.467529	0.377892	2.963375	0.968302	2.184144	4.014254	0.221762	1.237652	1.108894	0.952352	0.801951	1.668614	0.365856	0.6832	0.290632	2.097068	1.600692	1.696661	0.329619	1.802317	3.882337	3.700153	1.139582	1.666814	0.176212	0	1.966315	0.617913	0.288743	2.125606	13.085694	2.01888	2.998675	2.718841	6.156844
XR_001475881.1	LOC107067553	0.338804	0.126457	0.15107	0	0	0	0	0	0	0.146912	0	0	0.243787	0	0	0.152972	0	0	0	0.454542	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.179526	0	0	0	0	0.169401	0	0	0	0	0.178257	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.118	0	0	0	0	0	0	0
XR_001475883.1	LOC107067553	2.416178	2.890817	4.388683	4.35713	4.196517	2.629292	2.296837	2.605503	5.305748	1.353686	2.605902	2.466147	1.101255	4.867082	0.936224	1.961046	0.270701	3.990097	3.829552	2.967985	1.98807	2.663278	11.487209	2.499675	3.344814	4.656284	1.827519	5.899145	1.863107	0.603012	1.82647	2.78852	2.596104	3.15086	3.771317	6.053732	3.944274	4.385292	4.747659	2.245184	4.155335	3.462788	3.218416	0.923901	0.672611	0.580508	3.803848	2.359921	1.896545	4.628698	3.124804	2.127842	3.503878	2.925492	1.016328	0.941088	1.222199	0.309469	0.56565	1.324028	1.490735	0.610502	0.532849	3.304798	1.446572	5.356542	5.134188	1.793647	1.127806	2.700337	0.611645	4.238525	4.072419	3.683531	1.387068	0.821056	0.777057
XR_001475884.1	LOC107067553	0	0	0	1.081902	0	0	0	0.136442	0	0	0	0	0	0.390708	0	0	0.436876	0.464014	0.151055	0	0	0	0	0	0	0	0	0	0.155222	1.025099	0	0.16219	0.321552	0.299792	0.165008	0	0	0.110245	0	0	0.174409	0	0.126301	0.246921	0	0.140676	0.280734	0.499504	0	0	0.12672	0	0	0.124913	0	0	0	1.74684	0.318428	0.349442	0.180827	0.237856	0.314089	0	0	0	0	0	0	0	0	0.441156	1.054686	0.430617	0.182333	0.495826	0.368424
XM_015323162.1	LOC107067555	181.785555	116.579728	118.911525	129.542946	138.748902	137.315276	142.166206	127.852638	124.9069	122.594556	121.694149	104.322692	93.086428	129.844036	74.442992	173.954419	82.111629	108.625092	101.239942	138.01772	116.549729	136.181081	70.705158	101.884496	133.039957	100.539976	93.556168	73.27971	125.004268	145.980121	150.307641	120.021305	194.235251	88.799302	117.365499	76.633591	59.31623	100.847606	99.997525	90.212909	88.527518	141.050029	84.026873	82.972969	115.096159	76.109623	110.677515	114.591545	107.146669	111.177014	86.748316	81.346963	81.53013	178.016443	74.974964	91.177792	87.717054	83.998253	69.13219	119.238669	91.412367	71.088512	116.005842	111.002635	100.710196	139.127963	92.067888	66.901115	97.117108	76.0045	49.662035	77.774766	147.135888	150.03112	101.774032	121.545071	161.108792
XM_015323163.1	LOC107067556	7.623774	8.468539	9.564116	14.930738	11.071512	7.028702	7.876329	8.192601	13.141798	7.623518	11.095957	5.153278	4.933864	11.466351	4.1516	7.105223	4.26033	11.423847	8.854095	11.535063	7.855379	9.965265	8.812011	5.679604	10.326934	8.293742	8.070709	4.217782	9.687787	7.852626	8.300683	7.969043	8.951297	8.750721	11.657691	6.018059	3.293716	7.81221	8.360411	6.853336	9.281162	6.966861	7.03983	5.832935	8.376912	6.385842	7.510972	8.48405	8.476379	7.795885	4.606382	5.229119	5.178161	6.039129	5.069949	5.763422	3.980274	4.888906	3.216258	6.107323	5.675899	5.027014	2.309004	14.159647	4.278796	8.217591	10.086443	4.696369	5.299646	7.756274	2.094655	7.63265	6.899548	8.141558	11.77611	8.294335	7.274571
XM_015323099.1	LOC107067509	9.171346	6.144858	6.828985	5.548198	8.27663	4.772587	4.029928	4.31453	8.197126	4.339421	6.212582	4.735715	3.327724	7.367441	4.139369	4.383584	2.991304	6.296325	7.820206	5.357442	3.700377	3.583714	4.235001	2.935992	4.439737	5.01026	5.257665	2.532382	4.440392	4.309044	5.630476	3.910601	6.929132	12.831115	9.197251	2.930963	2.61978	2.860909	3.764643	3.87893	3.989671	5.342939	6.560416	2.727263	5.322675	4.016158	9.469822	10.676865	5.018512	4.193207	2.968315	5.23032	6.338536	3.861171	4.427298	1.904071	3.23888	3.847355	2.618328	4.541535	3.984089	2.50245	2.130336	10.571164	2.869743	8.360582	5.721921	3.665272	4.368158	4.044123	2.43045	5.244274	9.014653	5.895826	4.48748	5.646298	8.108254
XR_001475887.1	LOC107067561	0.931398	0.585694	0	0.503312	0.5493	0.17507	0.40862	0.601814	0.195768	0.814173	0.695528	0	0	0.151369	0.788607	0.616263	0.436224	1.142123	0	0.170967	0.810717	0.866659	0.109622	0.767767	0.580296	0.117424	1.289902	0.062933	2.152073	1.011676	0.894456	1.6299	0.992605	1.09029	0.896357	0.99098	0.548686	0.665586	0.52865	0.224282	0.444956	0.79321	0.86307	0.901996	0.426879	0.863233	0.531807	0.145961	0	0.189664	0.482509	0.995505	0.546073	0.709002	0.570144	0.380989	0.665125	0.861968	0.253414	0.620759	0.613274	0	0	0.415891	0.946567	0.881788	0.444928	0.734075	0.144496	0.676078	0	0.639789	1.644687	0.417753	0.656445	0.236254	0.222695
XR_001475886.1	LOC107067561	6.917324	4.350329	5.643531	3.508341	19.650938	8.546729	11.339905	11.578899	6.133823	10.897372	14.354308	3.854888	7.312699	4.75373	4.445619	5.464493	5.95174	16.052997	3.74207	5.085644	11.376491	12.530222	12.386164	5.716924	15.796862	10.523877	12.854359	7.189436	12.909624	6.276753	9.80437	10.321959	14.09519	4.694394	10.603788	4.082596	3.175497	8.951229	12.787985	5.954098	21.542182	9.899092	10.647258	8.40736	7.134636	10.652659	3.52548	4.500905	13.309961	10.791638	12.436707	9.431081	8.272086	15.732917	8.847819	7.651595	9.81673	4.70561	6.315296	6.918345	7.90627	5.065613	3.387229	7.811826	11.406596	7.534906	7.487808	2.558448	9.231203	6.543268	2.431077	8.783268	13.124272	2.288103	6.086934	9.991953	7.02276
XM_015323167.1	LOC107067561	69.459115	54.510436	53.170739	48.396143	52.886357	48.211965	53.581448	71.65464	56.268778	61.746214	54.725615	24.591081	26.120684	40.348599	27.718349	52.18291	20.969586	80.197595	45.085203	52.538137	72.682852	75.192123	65.275694	42.138425	70.142132	69.266743	75.567017	36.11034	76.472323	58.24145	62.728972	53.426992	59.170133	49.548168	49.838737	33.04984	34.928243	46.19931	55.29943	29.589657	71.101988	41.475658	54.613687	46.082909	47.682537	56.87431	31.863145	43.673887	57.515225	70.009667	43.277375	46.640919	46.601855	48.125465	48.190181	44.659507	36.561577	30.971274	22.912382	37.157054	53.993282	28.495514	26.377828	55.411978	47.560221	50.693781	53.070322	37.543972	46.9294	62.57056	26.399673	40.348479	84.051507	66.096501	47.602778	47.708881	58.400433
XM_015323164.1	LOC107067557	30.19097	33.16305	34.312291	25.184647	28.848374	26.992196	30.365391	27.166071	36.833486	26.1234	24.368921	22.436255	11.988157	14.180674	12.298789	34.769717	12.1313	26.92659	15.573277	40.620292	29.067681	21.108116	16.281241	12.298856	26.390816	21.009198	23.710107	2.873257	28.553931	16.280564	19.230336	17.426485	20.57033	12.977617	31.274662	4.281539	2.538496	7.757025	12.145753	7.286443	31.134813	12.532625	17.368573	13.200715	27.425783	21.295233	12.466893	18.692892	28.535641	43.53812	20.854072	25.843006	15.542891	15.697224	22.256632	16.53795	14.762892	10.411894	9.066239	15.544065	25.2228	10.523619	11.253856	30.724385	17.685712	35.559337	9.96666	8.327126	13.828053	17.05361	5.680808	14.383333	18.078274	25.596972	16.510812	14.572418	26.01002
XR_001475888.1	LOC107067563	1.48087	1.674001	1.623771	1.243434	2.089153	3.530782	3.546038	1.675914	2.435499	1.308971	1.919167	0.697626	0.937406	2.614801	0.442428	1.568733	0.528229	3.435384	1.344558	2.241824	2.31314	1.461072	4.142693	0.645048	2.335345	2.600842	0.585621	0.293399	1.626125	0.47454	1.366735	0.586858	0.861716	1.233969	2.455067	0.370105	0.441692	1.222285	1.253156	0.838292	3.509973	2.424451	1.241856	0.381534	0.584496	0.27849	1.576633	1.515759	2.025969	3.151301	0.722008	1.056637	1.229602	0.445668	0.56092	0.293167	1.131217	0	0.109763	0.116538	0.377877	0	0.724906	2.010295	0.530768	1.683912	1.297063	0.101489	0.826408	1.039605	0	1.527886	1.495543	1.676044	0.608395	0.10448	0.772679
XM_015323172.1	LOC107067562	0	0	0	0	0	0	0	0	0.764858	0.445316	0.153989	0	0	0.231221	0	0.2288	0.686169	1.283866	0.343931	0	0.761996	0.89148	0.473905	0	0.16331	0.625282	0	0.17662	0.148583	0.573682	0	0.250088	0	0	0	0.110345	0.298345	0.141947	0.547977	0	0.330828	0.318624	0	0.538433	0.269027	0.234677	0	0	0	0.416904	0	0.446251	0	0.524174	0.437077	0.488632	0	0	0.817032	0	0.269659	0	0	0.242555	0	0	0.527323	0.338825	0.917355	0.799403	0.435404	1.10323	0	0.231779	0.332762	0	0
XM_015323168.1	LOC107067562	0.944674	0.307703	0	0	0	0	0	0.19504	0.364991	1.064449	0.405339	0	0	0	0.642772	0	0	3.147381	0	0.228154	0.98478	1.279653	2.023668	1.392201	0	1.184046	0.740515	0.689007	0.8709	0.810871	2.634449	0	1.056148	0	0	0.292319	0.923638	0.240365	0	0.454798	0.399153	0	0.261818	0	0	0.970155	0.194973	0	1.391525	0	0.204299	0	0.220404	0.305867	0.225494	0.150966	0.644921	0	0	1.155619	0.372149	0	0	0	0.894442	0	1.939071	0	0	0.225169	0	0.593604	0	0	0	0	0.568432
XM_015323169.1	LOC107067562	0	0.635975	1.412462	0	0.983384	0	1.219529	0.281834	0.387529	0.422045	0	0.71384	0.793682	1.249645	0	1.098559	0	0	1.112063	2.001648	2.660431	0.690684	1.596816	0.816964	2.696714	2.337696	0	1.515681	0.927677	1.286131	0.404739	2.794303	0	0.99637	1.415404	0.6733	0	1.341107	1.760916	0.985177	1.320108	2.522213	0.53967	0.311189	1.301063	0.813687	0.764952	1.301626	0	1.669868	0.328363	1.416858	1.045074	0	0	0.520141	0.54302	0	0	0	2.499983	1.923255	0.614151	2.131367	0.71531	1.165615	0.593341	2.856648	0.879978	0.671547	1.263089	1.170755	1.155242	0.964619	1.48621	1.332307	0
XM_015323171.1	LOC107067562	0.590143	0.59723	0.57624	1.145591	0.207104	1.798859	0.575776	0.959328	0.955527	0.911657	0.937491	0	0.224465	0.407735	0.704828	0.439573	0.260838	0.562843	0	0.330618	1.139294	0.628864	1.520743	0	0.629704	0.341137	0.774246	0.716538	0.471518	0.151987	0.573271	0	0.58875	0.311513	0.609535	0.303205	1.938429	0.295097	0.989468	0.867098	0.927416	0	0.891113	0.955358	1.198823	0.164711	0.61545	0.156154	0.601007	1.737703	0.277999	1.046918	0.463835	0.545218	0.671644	1.053178	0.834226	0.784888	0	0	1.208561	0	0.170568	0	2.533109	0.137825	0.10955	0.802504	1.438222	1.143121	0.312895	0.39238	0.20947	0.691154	0.194437	0.495996	0.217765
XM_015323165.1	LOC107067558	670.800681	560.968983	860.028074	461.125777	236.782843	446.688018	769.824591	498.54261	1097.317488	855.403344	595.507122	304.938933	466.275905	297.941394	409.181428	620.286809	371.890533	439.101446	362.645908	1538.422394	879.338279	578.569794	451.900294	349.633761	695.485899	800.741117	684.114137	407.207029	743.676805	904.603923	810.407795	615.893057	736.752274	346.193222	1128.522949	258.719994	302.674669	327.685136	330.084459	312.587714	766.695531	354.963751	453.743357	1006.463056	753.264141	1424.408366	426.393507	532.973986	1101.998298	905.473261	590.548414	955.604801	494.153389	660.939235	1223.721486	778.955623	958.262887	679.078675	614.067081	640.571481	1025.108479	690.887273	590.786567	969.139552	956.87994	815.160941	364.414608	814.91414	872.790898	614.769178	743.829596	670.169151	757.051935	691.167503	616.352716	601.67687	674.234911
XM_015323100.1	LOC107067511	4.517466	5.390423	6.991364	2.59486	6.709103	3.58743	7.622268	4.509232	12.166294	3.871731	3.954648	2.188444	2.929048	6.308648	2.684006	4.442768	1.994751	8.957979	4.073884	8.301786	3.869038	4.089258	18.556935	1.588373	5.98715	6.173572	2.746967	1.343073	5.984824	2.165829	4.65624	3.651579	5.137943	3.819568	8.069866	0.632036	0.334504	1.635139	3.031424	2.462481	15.943147	3.938897	3.441542	1.93138	2.138779	1.931386	2.603177	4.4479	2.427604	3.865702	1.165229	1.584894	3.077464	2.020072	1.342988	1.543622	1.62148	0.93128	1.126075	0.947131	2.884093	1.154975	1.680527	7.854073	2.384948	5.584085	2.106242	0.483862	3.642316	2.661307	0.506977	5.029011	10.599167	3.376574	2.76076	1.768678	3.640706
XM_015323173.1	LOC107067564	2.796364	4.192002	5.27807	2.571449	4.540595	2.523991	5.560297	2.556888	14.492746	2.206277	2.532914	1.421498	1.421436	6.438208	1.846321	2.809946	0.903957	5.748483	3.055068	6.831973	4.085273	2.905648	9.319693	1.229654	4.153524	3.792146	1.359302	0.356393	2.395346	1.044375	3.345805	2.385788	3.151144	3.322758	6.774772	0.305978	0.190935	0.783041	1.446438	1.307373	8.397151	3.194207	2.140593	1.234893	1.606453	1.042999	1.813407	4.494351	1.838207	4.289209	0.936589	1.278944	2.46007	1.484693	0.859485	0.891804	1.139229	0.708909	0.379514	0.751172	2.378968	0	0.711767	7.118486	1.310942	4.063387	0.684093	0.124081	2.603926	0.972993	0.187933	2.145602	6.575113	2.078832	2.159588	0.89984	2.133591
XM_015323174.1	LOC107067564	0	0.086562	0.12477	0	0	0	0.089177	0	0	0	0.077406	0	0	0.477535	0	0	0	0.24363	0.110637	0.527664	0	0	0	0	0	0.059061	0	0	0	0	0.269268	0.2186	0.18362	0.094121	0.505448	0	0	0	0.08001	0.175282	0.100644	0.104124	0	0	0	0	0.537985	0.096674	0.060032	0.17646	0	0.068044	0.05739	0	0.073986	0	0	0	0	0	0	0.804968	0	0	0	0.637107	0	0	0	0	0	0	0.13499	0	0	0	0
XM_015323229.1	LOC107067585	19.044212	23.995514	22.950205	15.264928	15.004462	16.810614	16.916505	14.752878	18.170833	17.899545	12.607357	7.173375	9.127286	10.681641	8.994186	21.850011	8.695727	19.994221	13.66403	28.33278	21.167838	15.873666	10.487835	7.335274	16.820333	15.024618	11.620954	4.385346	14.243881	10.759043	12.498281	13.027554	10.879889	13.624238	15.932623	6.252593	5.1351	7.123537	13.818373	10.538221	14.256038	6.464754	14.958608	6.662731	10.816054	9.524419	11.941483	12.154824	18.348676	18.77226	10.519491	12.382354	12.513673	12.696952	12.570242	11.438605	9.253278	6.345597	7.169126	7.485448	12.734093	7.631644	7.102141	22.329168	10.079623	17.716932	9.428261	8.599391	10.464423	10.912871	3.829644	14.805499	12.344666	17.35477	10.167425	10.417918	18.447376
XM_015323230.1	LOC107067585	3.272186	5.161205	4.179728	4.556965	1.087077	1.8389	3.735468	3.24356	5.384603	2.812181	1.482924	4.417146	2.265525	3.696841	2.687426	4.251149	2.72781	4.04482	1.892798	7.083757	3.730483	3.308143	15.730231	1.885644	4.63574	3.903911	4.08875	2.089174	3.593335	0.225686	1.394678	1.912133	2.793445	2.805369	6.471813	0.547539	0.32644	2.229199	2.039656	2.188308	3.45415	3.515993	1.591507	1.557408	3.77177	3.240473	1.986568	3.907357	5.342773	7.532418	4.413727	4.382972	3.802056	1.319864	3.060886	1.850177	1.909944	1.260798	0.582543	1.411795	3.755865	0.875866	2.649631	3.637922	1.256264	5.312858	6.301195	1.151122	3.437258	3.065324	2.883688	4.486193	2.063016	4.453061	4.297513	1.838921	3.101286
XM_015323233.1	LOC107067587	105.213104	168.838817	175.664989	127.127814	74.064647	74.42324	90.133383	88.086071	171.548595	95.13304	69.12416	37.643621	36.202868	138.254047	38.185909	155.387745	50.677136	131.142349	134.029194	164.927121	119.793307	101.246956	148.168593	69.098615	100.437179	136.161624	89.366091	116.242845	96.965234	73.86343	133.435319	106.159109	89.704878	124.652677	118.991524	86.676483	138.405173	84.003424	88.197471	101.309606	99.861266	81.86581	77.836364	76.212435	54.504132	66.195278	114.079518	114.27458	116.276986	103.10523	76.87262	101.516106	123.234742	71.154834	74.901126	72.96107	103.953658	54.94029	53.658657	72.30985	72.436735	45.03527	95.715247	165.950749	69.222102	145.525632	149.672738	133.639262	85.135571	109.563214	103.705158	92.118942	82.163254	208.570701	55.425691	49.26994	75.415764
XM_015323228.1	LOC107067584	2.551821	2.141414	2.388949	1.812639	1.287416	2.484535	2.16882	1.86868	3.223525	6.597549	2.329824	1.000189	3.85511	2.418551	6.035345	1.134076	2.46874	1.376375	2.36346	2.224601	5.908662	0.7159	5.128924	0.351718	0.944672	1.352179	1.86962	0.714183	1.12967	5.32358	2.046745	6.504191	4.886201	2.086095	2.785561	0.309862	0.150003	0.339923	0.964938	0.385728	1.428217	1.203742	1.87157	0.625731	7.055033	1.671061	1.209543	2.615948	1.613131	2.108959	0.797642	1.048531	1.655215	1.131944	1.18668	1.625409	1.950624	2.215301	1.99196	3.199867	4.119015	4.843209	1.480206	2.964226	3.577929	2.156461	0.637123	0.155343	4.212854	1.079676	0.175855	10.492891	2.736207	1.333758	4.482526	6.014793	4.953411
Trnal-aag	Trnal-aag	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
XM_015323232.1	LOC107067586	7.220498	11.190541	14.462479	16.820947	31.473036	17.07202	23.284561	25.11191	23.581443	23.448586	23.814586	7.392173	8.675805	22.808086	11.398466	7.132567	7.64026	37.328046	21.936381	17.585076	25.326525	33.083072	26.931883	28.722776	30.302645	32.205817	25.217174	45.33869	26.884725	21.328726	36.599284	20.544988	27.209411	22.639834	16.591895	29.642134	35.347964	36.256334	41.635384	47.659935	26.069186	42.152928	19.251658	17.885115	9.913157	12.035492	15.17098	18.950438	17.646279	22.139764	9.664336	11.291691	11.875177	30.31021	9.6438	15.716627	11.584866	9.403624	5.17166	9.874421	14.91322	11.235728	5.091951	16.624035	14.427091	13.26978	35.016891	16.893059	17.277561	19.989955	9.861668	18.055715	28.103523	16.304081	9.954612	12.77627	10.841221
XM_015323234.1	LOC107067588	56.348895	2.405092	1.125909	4.880164	0.776335	0.370236	0.509463	0.744381	1.467417	1.060323	0.617471	0.140512	0.313865	1.16132	0.347584	44.253677	1.552544	1.219464	1.359687	1.603074	0.201534	0.988962	5.677717	0.30686	0.488877	0.340711	0.461712	2.013104	0.28765	1.063974	0.400025	0.916153	0.584471	2.275762	2.10123	0.290073	0.559049	0.573461	0.648423	0.281937	0.527844	0.152406	1.085239	0.24643	0.911167	0.475243	1.023422	1.586863	3.629484	0.581438	0.335413	0.871812	0.638416	0.479976	1.107094	0.373238	0.372085	0.231541	1.357099	0.701113	0.352181	0.928318	39.349298	1.59392	0.86588	1.420647	1.455721	2.868833	0.599884	0.519374	0.294422	0.453055	0.583645	11.531278	2.008845	0.830472	1.450572
XM_015323243.1	LOC107067594	1.638253	1.23577	1.98585	1.191254	0.536448	0.177584	0.419756	1.101476	1.075318	1.761004	0.240276	0.191629	0.227789	3.118985	0.246905	1.083417	0.958578	0.35809	2.929518	1.831193	1.470994	1.931673	1.74104	0.815601	2.670182	1.079704	1.073758	1.114622	0.190871	0.829284	0.888592	1.765771	0.829058	3.608998	1.038269	1.181671	0.602358	1.618838	0.835483	0.502509	0.75332	0.153856	0.982687	0.809215	0.453452	0	0.811668	1.483681	3.523355	1.414497	1.601793	1.905913	2.406299	0.369413	1.555755	1.119766	1.519551	0.376352	0.754765	0.867277	1.359775	1.446399	0.987823	1.788694	0.349739	0.875261	2.72582	3.068636	0.578601	1.802053	1.783606	0.35843	0.622507	1.696735	0.170906	0.181702	1.139182
